 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.56208     Clsurf  =  -0.12377
     CYsurf  =  -0.00234     Cmsurf  =  -0.33777
     CDsurf  =   0.01057     Cnsurf  =  -0.01501
     CDisurf =   0.01057     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.12545     CDsurf  =   0.02116

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.3372   0.0276   1.1725   1.1725   0.0160   0.0000  -0.0810  -0.3717    0.319
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.3372   0.0276   1.1724   1.1724   0.0161   0.0000  -0.0810  -0.3717    0.319
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.3371   0.0277   1.1722   1.1722   0.0161   0.0000  -0.0810  -0.3717    0.319
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.3370   0.0277   1.1719   1.1719   0.0161   0.0000  -0.0810  -0.3716    0.319
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.3369   0.0279   1.1714   1.1714   0.0162   0.0000  -0.0810  -0.3715    0.319
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.3368   0.0280   1.1709   1.1709   0.0163   0.0000  -0.0810  -0.3713    0.319
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.3366   0.0282   1.1702   1.1702   0.0164   0.0000  -0.0810  -0.3711    0.319
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.3363   0.0284   1.1694   1.1694   0.0165   0.0000  -0.0810  -0.3709    0.319
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.3361   0.0286   1.1685   1.1685   0.0166   0.0000  -0.0810  -0.3707    0.319
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.3358   0.0289   1.1675   1.1675   0.0168   0.0000  -0.0810  -0.3704    0.319
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.3355   0.0292   1.1663   1.1663   0.0169   0.0000  -0.0809  -0.3701    0.319
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.3351   0.0296   1.1649   1.1649   0.0171   0.0000  -0.0809  -0.3698    0.319
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.3347   0.0300   1.1634   1.1634   0.0173   0.0000  -0.0809  -0.3694    0.320
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.3342   0.0305   1.1618   1.1618   0.0176   0.0000  -0.0808  -0.3689    0.320
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.3337   0.0310   1.1599   1.1599   0.0178   0.0000  -0.0808  -0.3684    0.320
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.3331   0.0315   1.1578   1.1578   0.0181   0.0000  -0.0808  -0.3679    0.320
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.3324   0.0321   1.1555   1.1555   0.0184   0.0000  -0.0807  -0.3673    0.320
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.3317   0.0328   1.1530   1.1530   0.0188   0.0000  -0.0807  -0.3666    0.320
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.3309   0.0335   1.1502   1.1502   0.0191   0.0000  -0.0806  -0.3659    0.320
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.3300   0.0343   1.1470   1.1470   0.0195   0.0000  -0.0805  -0.3650    0.320
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.3291   0.0352   1.1436   1.1436   0.0200   0.0000  -0.0804  -0.3641    0.320
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.3280   0.0362   1.1397   1.1397   0.0205   0.0000  -0.0803  -0.3631    0.320
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.3268   0.0374   1.1355   1.1355   0.0210   0.0000  -0.0802  -0.3619    0.321
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.3255   0.0386   1.1307   1.1307   0.0216   0.0000  -0.0801  -0.3606    0.321
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.3243   0.0397   1.1267   1.1267   0.0220   0.0000  -0.0799  -0.3595    0.321
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.3233   0.0405   1.1231   1.1231   0.0224   0.0000  -0.0798  -0.3585    0.321
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.3220   0.0419   1.1184   1.1184   0.0230   0.0000  -0.0796  -0.3572    0.321
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.3199   0.0430   1.1129   1.1129   0.0239   0.0000  -0.0797  -0.3559    0.322
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.3174   0.0447   1.1084   1.1082   0.0240   0.0000  -0.0792  -0.3542    0.321
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.3145   0.0461   1.1038   1.1037   0.0244   0.0000  -0.0789  -0.3529    0.321
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.3110   0.0463   1.1009   1.1009   0.0248   0.0000  -0.0790  -0.3522    0.322
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.3071   0.0473   1.0966   1.0965   0.0253   0.0000  -0.0789  -0.3511    0.322
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.3026   0.0479   1.0921   1.0921   0.0261   0.0000  -0.0789  -0.3500    0.322
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.2976   0.0482   1.0897   1.0897   0.0262   0.0000  -0.0788  -0.3493    0.322
