 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.95741     Clsurf  =  -0.20530
     CYsurf  =  -0.00905     Cmsurf  =  -0.52951
     CDsurf  =   0.03004     Cnsurf  =  -0.05348
     CDisurf =   0.03004     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.91703     CDsurf  =   0.06014

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.5595   0.0473   2.0014   2.0014   0.0457   0.0000  -0.0755  -0.5578    0.288
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.5595   0.0474   2.0013   2.0013   0.0457   0.0000  -0.0755  -0.5578    0.288
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.5594   0.0475   2.0009   2.0009   0.0458   0.0000  -0.0755  -0.5577    0.288
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.5592   0.0476   2.0003   2.0003   0.0459   0.0000  -0.0754  -0.5575    0.288
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.5590   0.0478   1.9995   1.9995   0.0461   0.0000  -0.0754  -0.5573    0.288
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.5588   0.0481   1.9985   1.9985   0.0463   0.0000  -0.0754  -0.5571    0.288
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.5584   0.0484   1.9973   1.9973   0.0466   0.0000  -0.0754  -0.5568    0.288
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.5581   0.0488   1.9959   1.9959   0.0469   0.0000  -0.0754  -0.5565    0.288
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.5576   0.0492   1.9942   1.9942   0.0473   0.0000  -0.0753  -0.5561    0.288
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.5571   0.0497   1.9923   1.9923   0.0477   0.0000  -0.0753  -0.5556    0.288
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.5566   0.0502   1.9901   1.9901   0.0482   0.0000  -0.0753  -0.5551    0.288
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.5560   0.0508   1.9877   1.9877   0.0487   0.0000  -0.0752  -0.5545    0.288
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.5552   0.0515   1.9849   1.9849   0.0493   0.0000  -0.0752  -0.5538    0.288
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.5544   0.0523   1.9819   1.9819   0.0500   0.0000  -0.0751  -0.5531    0.288
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.5536   0.0532   1.9785   1.9785   0.0507   0.0000  -0.0751  -0.5523    0.288
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.5526   0.0541   1.9747   1.9747   0.0515   0.0000  -0.0750  -0.5514    0.288
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.5515   0.0551   1.9705   1.9705   0.0524   0.0000  -0.0749  -0.5503    0.288
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.5503   0.0563   1.9659   1.9659   0.0534   0.0000  -0.0748  -0.5492    0.288
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.5490   0.0576   1.9607   1.9607   0.0544   0.0000  -0.0747  -0.5479    0.288
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.5475   0.0590   1.9550   1.9550   0.0556   0.0000  -0.0746  -0.5465    0.288
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.5458   0.0605   1.9487   1.9487   0.0569   0.0000  -0.0744  -0.5450    0.288
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.5440   0.0622   1.9417   1.9417   0.0583   0.0000  -0.0743  -0.5432    0.288
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.5419   0.0641   1.9339   1.9339   0.0598   0.0000  -0.0741  -0.5413    0.288
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.5397   0.0662   1.9253   1.9253   0.0615   0.0000  -0.0739  -0.5391    0.288
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.5377   0.0680   1.9178   1.9178   0.0629   0.0000  -0.0737  -0.5372    0.288
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.5360   0.0694   1.9113   1.9113   0.0639   0.0000  -0.0735  -0.5356    0.288
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.5338   0.0716   1.9027   1.9027   0.0656   0.0000  -0.0733  -0.5334    0.289
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.5303   0.0736   1.8925   1.8925   0.0686   0.0000  -0.0733  -0.5313    0.289
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.5262   0.0764   1.8846   1.8842   0.0686   0.0000  -0.0726  -0.5284    0.289
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.5213   0.0786   1.8763   1.8762   0.0696   0.0000  -0.0721  -0.5262    0.288
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.5155   0.0791   1.8711   1.8711   0.0707   0.0000  -0.0722  -0.5250    0.289
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.5089   0.0807   1.8634   1.8632   0.0723   0.0000  -0.0720  -0.5232    0.289
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.5016   0.0819   1.8552   1.8552   0.0747   0.0000  -0.0722  -0.5215    0.289
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.4933   0.0825   1.8511   1.8511   0.0747   0.0000  -0.0719  -0.5202    0.289
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.4842   0.0842   1.8434   1.8434   0.0763   0.0000  -0.0716  -0.5183    0.289
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.4742   0.0856   1.8393   1.8391   0.0754   0.0000  -0.0709  -0.5161    0.289
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.4628   0.0853   1.8366   1.8364   0.0757   0.0000  -0.0708  -0.5157    0.289
