 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.15785     Clsurf  =  -0.03503
     CYsurf  =   0.00014     Cmsurf  =  -0.12698
     CDsurf  =   0.00084     Cnsurf  =   0.00031
     CDisurf =   0.00084     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.31607     CDsurf  =   0.00168

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.0952   0.0077   0.3284   0.3284   0.0013   0.0000  -0.0831  -0.1652    0.503
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.0952   0.0077   0.3284   0.3284   0.0013   0.0000  -0.0831  -0.1652    0.503
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.0952   0.0077   0.3283   0.3283   0.0013   0.0000  -0.0831  -0.1652    0.503
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.0952   0.0077   0.3282   0.3282   0.0013   0.0000  -0.0831  -0.1652    0.503
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.0952   0.0077   0.3281   0.3281   0.0013   0.0000  -0.0831  -0.1651    0.503
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.0951   0.0078   0.3280   0.3280   0.0013   0.0000  -0.0831  -0.1651    0.503
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.0951   0.0078   0.3278   0.3278   0.0013   0.0000  -0.0831  -0.1650    0.503
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.0950   0.0079   0.3276   0.3276   0.0013   0.0000  -0.0831  -0.1650    0.504
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.0949   0.0080   0.3274   0.3274   0.0013   0.0000  -0.0831  -0.1649    0.504
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.0949   0.0080   0.3271   0.3271   0.0013   0.0000  -0.0831  -0.1649    0.504
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.0948   0.0081   0.3268   0.3268   0.0013   0.0000  -0.0831  -0.1648    0.504
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.0947   0.0082   0.3265   0.3265   0.0013   0.0000  -0.0831  -0.1647    0.504
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.0946   0.0083   0.3261   0.3261   0.0014   0.0000  -0.0831  -0.1646    0.505
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.0944   0.0085   0.3257   0.3257   0.0014   0.0000  -0.0830  -0.1645    0.505
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.0943   0.0086   0.3252   0.3252   0.0014   0.0000  -0.0830  -0.1643    0.505
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.0942   0.0087   0.3247   0.3247   0.0014   0.0000  -0.0830  -0.1642    0.506
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.0940   0.0089   0.3241   0.3241   0.0015   0.0000  -0.0830  -0.1640    0.506
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.0938   0.0091   0.3235   0.3235   0.0015   0.0000  -0.0830  -0.1639    0.507
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.0936   0.0093   0.3228   0.3228   0.0015   0.0000  -0.0830  -0.1637    0.507
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.0934   0.0095   0.3220   0.3220   0.0015   0.0000  -0.0830  -0.1635    0.508
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.0931   0.0098   0.3212   0.3212   0.0016   0.0000  -0.0829  -0.1632    0.508
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.0929   0.0101   0.3202   0.3202   0.0016   0.0000  -0.0829  -0.1630    0.509
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.0926   0.0104   0.3192   0.3192   0.0016   0.0000  -0.0829  -0.1627    0.510
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.0922   0.0108   0.3181   0.3181   0.0017   0.0000  -0.0828  -0.1623    0.510
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.0920   0.0111   0.3171   0.3171   0.0017   0.0000  -0.0827  -0.1620    0.511
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.0917   0.0114   0.3162   0.3162   0.0017   0.0000  -0.0827  -0.1617    0.511
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.0914   0.0119   0.3151   0.3151   0.0018   0.0000  -0.0826  -0.1614    0.512
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.0908   0.0122   0.3138   0.3138   0.0018   0.0000  -0.0826  -0.1610    0.513
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.0902   0.0128   0.3127   0.3126   0.0019   0.0000  -0.0824  -0.1605    0.514
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.0894   0.0133   0.3116   0.3115   0.0019   0.0000  -0.0823  -0.1602    0.514
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.0884   0.0132   0.3108   0.3108   0.0019   0.0000  -0.0824  -0.1600    0.515
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.0873   0.0135   0.3097   0.3096   0.0020   0.0000  -0.0823  -0.1597    0.516
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.0861   0.0137   0.3085   0.3085   0.0020   0.0000  -0.0823  -0.1594    0.517
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.0846   0.0137   0.3078   0.3078   0.0020   0.0000  -0.0823  -0.1592    0.517
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.0831   0.0141   0.3066   0.3066   0.0021   0.0000  -0.0822  -0.1588    0.518
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.0814   0.0144   0.3059   0.3059   0.0021   0.0000  -0.0820  -0.1584    0.518
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.0794   0.0141   0.3054   0.3053   0.0021   0.0000  -0.0821  -0.1584    0.519
