 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.17753     Clsurf  =  -0.03939
     CYsurf  =   0.00012     Cmsurf  =  -0.13739
     CDsurf  =   0.00106     Cnsurf  =   0.00011
     CDisurf =   0.00106     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.35546     CDsurf  =   0.00213

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.1071   0.0086   0.3695   0.3695   0.0016   0.0000  -0.0831  -0.1754    0.475
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.1071   0.0086   0.3694   0.3694   0.0016   0.0000  -0.0831  -0.1754    0.475
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.1071   0.0086   0.3694   0.3694   0.0016   0.0000  -0.0831  -0.1754    0.475
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.1071   0.0087   0.3693   0.3693   0.0016   0.0000  -0.0831  -0.1754    0.475
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.1071   0.0087   0.3691   0.3691   0.0016   0.0000  -0.0831  -0.1754    0.475
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.1070   0.0088   0.3690   0.3690   0.0016   0.0000  -0.0831  -0.1753    0.475
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.1070   0.0088   0.3688   0.3688   0.0016   0.0000  -0.0831  -0.1753    0.475
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.1069   0.0089   0.3686   0.3686   0.0016   0.0000  -0.0831  -0.1752    0.475
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.1068   0.0090   0.3683   0.3683   0.0017   0.0000  -0.0831  -0.1751    0.476
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.1067   0.0090   0.3680   0.3680   0.0017   0.0000  -0.0831  -0.1751    0.476
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.1066   0.0091   0.3677   0.3677   0.0017   0.0000  -0.0830  -0.1750    0.476
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.1065   0.0093   0.3673   0.3673   0.0017   0.0000  -0.0830  -0.1749    0.476
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.1064   0.0094   0.3668   0.3668   0.0017   0.0000  -0.0830  -0.1747    0.476
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.1062   0.0095   0.3664   0.3664   0.0018   0.0000  -0.0830  -0.1746    0.477
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.1061   0.0097   0.3658   0.3658   0.0018   0.0000  -0.0830  -0.1745    0.477
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.1059   0.0098   0.3652   0.3652   0.0018   0.0000  -0.0830  -0.1743    0.477
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.1057   0.0100   0.3646   0.3646   0.0018   0.0000  -0.0830  -0.1741    0.478
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.1055   0.0102   0.3639   0.3639   0.0019   0.0000  -0.0830  -0.1739    0.478
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.1053   0.0105   0.3631   0.3631   0.0019   0.0000  -0.0829  -0.1737    0.478
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.1050   0.0107   0.3622   0.3622   0.0019   0.0000  -0.0829  -0.1735    0.479
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.1047   0.0110   0.3612   0.3612   0.0020   0.0000  -0.0829  -0.1732    0.479
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.1044   0.0114   0.3601   0.3601   0.0020   0.0000  -0.0829  -0.1729    0.480
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.1041   0.0117   0.3589   0.3589   0.0021   0.0000  -0.0828  -0.1725    0.481
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.1037   0.0122   0.3576   0.3576   0.0021   0.0000  -0.0828  -0.1722    0.481
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.1034   0.0125   0.3565   0.3565   0.0022   0.0000  -0.0827  -0.1718    0.482
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.1031   0.0128   0.3555   0.3555   0.0022   0.0000  -0.0826  -0.1715    0.482
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.1027   0.0133   0.3542   0.3542   0.0023   0.0000  -0.0825  -0.1711    0.483
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.1021   0.0137   0.3527   0.3527   0.0023   0.0000  -0.0825  -0.1707    0.484
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.1014   0.0144   0.3515   0.3514   0.0024   0.0000  -0.0823  -0.1702    0.484
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.1005   0.0149   0.3501   0.3501   0.0024   0.0000  -0.0822  -0.1697    0.485
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.0994   0.0148   0.3493   0.3493   0.0024   0.0000  -0.0823  -0.1696    0.486
