 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.631949     Ave. chord Cave =    0.255127

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.11259     Clsurf  =  -0.02461
     CYsurf  =   0.00009     Cmsurf  =  -0.09197
     CDsurf  =   0.00044     Cnsurf  =   0.00022
     CDisurf =   0.00044     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.22895     CDsurf  =   0.00089

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0229   0.0000   0.2900   0.0133   0.0689   0.0056   0.2377   0.2377   0.0007   0.0000  -0.0628  -0.1222    0.514
     2   0.0000   0.0688   0.0000   0.2900   0.0133   0.0689   0.0056   0.2377   0.2377   0.0007   0.0000  -0.0628  -0.1222    0.514
     3   0.0000   0.1146   0.0000   0.2900   0.0133   0.0689   0.0056   0.2377   0.2377   0.0007   0.0000  -0.0628  -0.1222    0.514
     4   0.0000   0.1604   0.0000   0.2900   0.0133   0.0689   0.0057   0.2376   0.2376   0.0007   0.0000  -0.0628  -0.1222    0.514
     5   0.0000   0.2063   0.0000   0.2900   0.0133   0.0689   0.0057   0.2375   0.2375   0.0007   0.0000  -0.0628  -0.1222    0.514
     6   0.0000   0.2521   0.0000   0.2900   0.0133   0.0689   0.0057   0.2374   0.2374   0.0007   0.0000  -0.0628  -0.1221    0.514
     7   0.0000   0.3025   0.0000   0.2900   0.0160   0.0688   0.0057   0.2373   0.2373   0.0007   0.0000  -0.0628  -0.1221    0.514
     8   0.0000   0.3575   0.0000   0.2900   0.0159   0.0688   0.0058   0.2372   0.2372   0.0007   0.0000  -0.0628  -0.1221    0.515
     9   0.0000   0.4125   0.0000   0.2900   0.0159   0.0687   0.0058   0.2370   0.2370   0.0007   0.0000  -0.0628  -0.1220    0.515
    10   0.0000   0.4675   0.0000   0.2900   0.0160   0.0687   0.0059   0.2368   0.2368   0.0007   0.0000  -0.0628  -0.1220    0.515
    11   0.0000   0.5225   0.0000   0.2900   0.0159   0.0686   0.0060   0.2366   0.2366   0.0007   0.0000  -0.0628  -0.1219    0.515
    12   0.0000   0.5730   0.0000   0.2900   0.0133   0.0685   0.0060   0.2363   0.2363   0.0007   0.0000  -0.0628  -0.1218    0.516
    13   0.0000   0.6190   0.0000   0.2900   0.0133   0.0685   0.0061   0.2361   0.2361   0.0007   0.0000  -0.0627  -0.1218    0.516
    14   0.0000   0.6650   0.0000   0.2900   0.0133   0.0684   0.0062   0.2358   0.2358   0.0007   0.0000  -0.0627  -0.1217    0.516
    15   0.0000   0.7110   0.0000   0.2900   0.0133   0.0683   0.0063   0.2355   0.2355   0.0007   0.0000  -0.0627  -0.1216    0.516
    16   0.0000   0.7570   0.0000   0.2900   0.0133   0.0682   0.0064   0.2351   0.2351   0.0008   0.0000  -0.0627  -0.1215    0.517
    17   0.0000   0.8030   0.0000   0.2900   0.0133   0.0681   0.0065   0.2347   0.2347   0.0008   0.0000  -0.0627  -0.1214    0.517
    18   0.0000   0.8535   0.0000   0.2900   0.0159   0.0679   0.0066   0.2343   0.2343   0.0008   0.0000  -0.0627  -0.1213    0.518
    19   0.0000   0.9085   0.0000   0.2900   0.0160   0.0678   0.0068   0.2338   0.2338   0.0008   0.0000  -0.0627  -0.1211    0.518
    20   0.0000   0.9635   0.0000   0.2900   0.0160   0.0676   0.0070   0.2332   0.2332   0.0008   0.0000  -0.0627  -0.1210    0.519
    21   0.0000   1.0185   0.0000   0.2900   0.0159   0.0674   0.0072   0.2325   0.2325   0.0008   0.0000  -0.0627  -0.1208    0.519
    22   0.0000   1.0735   0.0000   0.2900   0.0160   0.0672   0.0075   0.2318   0.2318   0.0009   0.0000  -0.0626  -0.1206    0.520
    23   0.0000   1.1239   0.0000   0.2899   0.0133   0.0670   0.0077   0.2310   0.2310   0.0009   0.0000  -0.0626  -0.1204    0.521
    24   0.0000   1.1697   0.0000   0.2897   0.0133   0.0667   0.0079   0.2303   0.2303   0.0009   0.0000  -0.0626  -0.1202    0.522
    25   0.0000   1.2156   0.0000   0.2896   0.0133   0.0665   0.0081   0.2295   0.2295   0.0009   0.0000  -0.0625  -0.1199    0.523
    26   0.0000   1.2614   0.0000   0.2894   0.0133   0.0662   0.0084   0.2286   0.2286   0.0009   0.0000  -0.0625  -0.1197    0.523
    27   0.0000   1.3072   0.0000   0.2893   0.0133   0.0658   0.0088   0.2276   0.2276   0.0010   0.0000  -0.0624  -0.1193    0.524
    28   0.0000   1.3531   0.0000   0.2891   0.0132   0.0655   0.0094   0.2264   0.2264   0.0010   0.0000  -0.0623  -0.1189    0.525
    29   0.0004   1.4035   0.0000   0.2876   0.0158   0.0649   0.0096   0.2257   0.2257   0.0010   0.0000  -0.0623  -0.1187    0.526
    30   0.0012   1.4585   0.0000   0.2848   0.0157   0.0642   0.0095   0.2253   0.2253   0.0010   0.0000  -0.0623  -0.1186    0.527
    31   0.0020   1.5135   0.0000   0.2820   0.0155   0.0633   0.0096   0.2246   0.2246   0.0010   0.0000  -0.0623  -0.1184    0.527
    32   0.0028   1.5685   0.0000   0.2792   0.0154   0.0624   0.0100   0.2236   0.2236   0.0011   0.0000  -0.0622  -0.1181    0.528
    33   0.0036   1.6235   0.0000   0.2764   0.0152   0.0615   0.0107   0.2224   0.2224   0.0011   0.0000  -0.0621  -0.1177    0.529
    34   0.0047   1.6740   0.0000   0.2723   0.0125   0.0603   0.0109   0.2215   0.2215   0.0011   0.0000  -0.0620  -0.1173    0.530
    35   0.0060   1.7200   0.0000   0.2670   0.0123   0.0591   0.0104   0.2212   0.2212   0.0011   0.0000  -0.0621  -0.1173    0.531
    36   0.0073   1.7660   0.0000   0.2617   0.0120   0.0577   0.0104   0.2207   0.2207   0.0011   0.0000  -0.0620  -0.1172    0.531
    37   0.0087   1.8120   0.0000   0.2563   0.0118   0.0563   0.0106   0.2198   0.2198   0.0012   0.0000  -0.0620  -0.1169    0.532
    38   0.0100   1.8580   0.0000   0.2510   0.0115   0.0549   0.0110   0.2186   0.2186   0.0012   0.0000  -0.0618  -0.1164    0.533
    39   0.0113   1.9040   0.0000   0.2457   0.0113   0.0532   0.0119   0.2168   0.2168   0.0012   0.0000  -0.0615  -0.1157    0.534
    40   0.0135   1.9545   0.0000   0.2371   0.0130   0.0512   0.0116   0.2158   0.2158   0.0012   0.0000  -0.0614  -0.1152    0.535
    41   0.0165   2.0095   0.0000   0.2253   0.0124   0.0486   0.0109   0.2155   0.2155   0.0012   0.0000  -0.0615  -0.1152    0.535
