 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.72370     Clsurf  =  -0.15804
     CYsurf  =  -0.00455     Cmsurf  =  -0.41864
     CDsurf  =   0.01741     Cnsurf  =  -0.02783
     CDisurf =   0.01741     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.44907     CDsurf  =   0.03485

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.4307   0.0356   1.5108   1.5108   0.0265   0.0000  -0.0792  -0.4505    0.302
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.4306   0.0356   1.5107   1.5107   0.0265   0.0000  -0.0792  -0.4504    0.302
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.4306   0.0357   1.5104   1.5104   0.0265   0.0000  -0.0792  -0.4504    0.302
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.4304   0.0358   1.5100   1.5100   0.0266   0.0000  -0.0792  -0.4503    0.302
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.4303   0.0360   1.5094   1.5094   0.0267   0.0000  -0.0792  -0.4501    0.302
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.4301   0.0362   1.5087   1.5087   0.0268   0.0000  -0.0792  -0.4499    0.302
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.4298   0.0364   1.5078   1.5078   0.0270   0.0000  -0.0792  -0.4497    0.302
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.4296   0.0367   1.5068   1.5068   0.0272   0.0000  -0.0791  -0.4494    0.303
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.4292   0.0370   1.5056   1.5056   0.0274   0.0000  -0.0791  -0.4491    0.303
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.4288   0.0374   1.5042   1.5042   0.0276   0.0000  -0.0791  -0.4488    0.303
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.4284   0.0378   1.5026   1.5026   0.0279   0.0000  -0.0791  -0.4484    0.303
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.4279   0.0382   1.5008   1.5008   0.0282   0.0000  -0.0790  -0.4479    0.303
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.4274   0.0388   1.4988   1.4988   0.0286   0.0000  -0.0790  -0.4474    0.303
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.4268   0.0393   1.4966   1.4966   0.0290   0.0000  -0.0789  -0.4469    0.303
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.4261   0.0400   1.4942   1.4942   0.0294   0.0000  -0.0789  -0.4462    0.303
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.4254   0.0407   1.4914   1.4914   0.0298   0.0000  -0.0788  -0.4455    0.303
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.4245   0.0415   1.4884   1.4884   0.0304   0.0000  -0.0788  -0.4448    0.303
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.4236   0.0423   1.4851   1.4851   0.0309   0.0000  -0.0787  -0.4439    0.303
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.4226   0.0433   1.4813   1.4813   0.0315   0.0000  -0.0786  -0.4429    0.303
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.4214   0.0443   1.4772   1.4772   0.0322   0.0000  -0.0785  -0.4418    0.303
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.4202   0.0455   1.4726   1.4726   0.0329   0.0000  -0.0784  -0.4406    0.303
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.4188   0.0468   1.4675   1.4675   0.0337   0.0000  -0.0783  -0.4393    0.303
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.4172   0.0482   1.4618   1.4618   0.0346   0.0000  -0.0781  -0.4378    0.303
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.4155   0.0498   1.4556   1.4556   0.0356   0.0000  -0.0780  -0.4362    0.304
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.4140   0.0512   1.4502   1.4502   0.0364   0.0000  -0.0778  -0.4347    0.304
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.4127   0.0522   1.4454   1.4454   0.0370   0.0000  -0.0777  -0.4335    0.304
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.4110   0.0539   1.4392   1.4392   0.0379   0.0000  -0.0775  -0.4318    0.304
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.4083   0.0554   1.4320   1.4320   0.0396   0.0000  -0.0775  -0.4301    0.304
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.4052   0.0576   1.4261   1.4258   0.0397   0.0000  -0.0769  -0.4280    0.304
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.4014   0.0593   1.4200   1.4199   0.0402   0.0000  -0.0765  -0.4262    0.304
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.3970   0.0596   1.4162   1.4162   0.0409   0.0000  -0.0766  -0.4253    0.304
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.3919   0.0609   1.4106   1.4104   0.0418   0.0000  -0.0765  -0.4240    0.304
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.3863   0.0617   1.4047   1.4047   0.0431   0.0000  -0.0766  -0.4226    0.305
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.3799   0.0622   1.4016   1.4016   0.0432   0.0000  -0.0764  -0.4217    0.305
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.3729   0.0635   1.3960   1.3960   0.0441   0.0000  -0.0762  -0.4201    0.305
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.3652   0.0646   1.3928   1.3926   0.0436   0.0000  -0.0756  -0.4185    0.304
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.3564   0.0643   1.3907   1.3906   0.0439   0.0000  -0.0756  -0.4182    0.304
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.3469   0.0654   1.3853   1.3852   0.0447   0.0000  -0.0754  -0.4165    0.304
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.3364   0.0662   1.3815   1.3815   0.0442   0.0000  -0.0747  -0.4149    0.304
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.3248   0.0662   1.3784   1.3784   0.0444   0.0000  -0.0745  -0.4139    0.304
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.3120   0.0665   1.3729   1.3729   0.0451   0.0000  -0.0742  -0.4123    0.304
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.2980   0.0675   1.3677   1.3676   0.0446   0.0000  -0.0734  -0.4098    0.304
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.2822   0.0663   1.3633   1.3628   0.0452   0.0000  -0.0731  -0.4088    0.304
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.2649   0.0671   1.3571   1.3566   0.0449   0.0000  -0.0724  -0.4056    0.303
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.2453   0.0671   1.3486   1.3483   0.0441   0.0000  -0.0707  -0.4024    0.302
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.2228   0.0649   1.3408   1.3408   0.0445   0.0000  -0.0703  -0.3996    0.302
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.1968   0.0632   1.3304   1.3304   0.0436   0.0000  -0.0687  -0.3947    0.302
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.1661   0.0614   1.3169   1.3164   0.0403   0.0000  -0.0652  -0.3858    0.300
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.1270   0.0533   1.2966   1.2966   0.0343   0.0000  -0.0585  -0.3731    0.295
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.0672  -0.0787   1.6659   1.6656  -0.0558   0.0000  -0.0436  -0.4165    0.276
 ---------------------------------------------------------------
