 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.90459     Clsurf  =  -0.19492
     CYsurf  =  -0.00789     Cmsurf  =  -0.50522
     CDsurf  =   0.02692     Cnsurf  =  -0.04692
     CDisurf =   0.02692     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.81126     CDsurf  =   0.05389

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.5312   0.0447   1.8904   1.8904   0.0409   0.0000  -0.0764  -0.5344    0.290
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.5312   0.0447   1.8902   1.8902   0.0410   0.0000  -0.0764  -0.5343    0.290
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.5311   0.0448   1.8898   1.8898   0.0410   0.0000  -0.0764  -0.5342    0.290
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.5309   0.0450   1.8893   1.8893   0.0412   0.0000  -0.0764  -0.5341    0.290
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.5307   0.0451   1.8886   1.8886   0.0413   0.0000  -0.0764  -0.5339    0.290
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.5305   0.0454   1.8876   1.8876   0.0415   0.0000  -0.0764  -0.5337    0.290
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.5302   0.0457   1.8865   1.8865   0.0418   0.0000  -0.0764  -0.5334    0.290
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.5298   0.0460   1.8852   1.8852   0.0421   0.0000  -0.0763  -0.5331    0.290
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.5294   0.0464   1.8836   1.8836   0.0424   0.0000  -0.0763  -0.5327    0.291
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.5289   0.0469   1.8818   1.8818   0.0428   0.0000  -0.0763  -0.5323    0.291
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.5284   0.0474   1.8798   1.8798   0.0432   0.0000  -0.0762  -0.5318    0.291
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.5278   0.0480   1.8775   1.8775   0.0437   0.0000  -0.0762  -0.5312    0.291
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.5271   0.0486   1.8749   1.8749   0.0442   0.0000  -0.0762  -0.5306    0.291
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.5264   0.0494   1.8721   1.8721   0.0448   0.0000  -0.0761  -0.5299    0.291
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.5256   0.0502   1.8689   1.8689   0.0454   0.0000  -0.0760  -0.5291    0.291
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.5246   0.0510   1.8654   1.8654   0.0462   0.0000  -0.0760  -0.5282    0.291
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.5236   0.0520   1.8615   1.8615   0.0470   0.0000  -0.0759  -0.5273    0.291
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.5225   0.0531   1.8571   1.8571   0.0478   0.0000  -0.0758  -0.5262    0.291
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.5212   0.0543   1.8523   1.8523   0.0488   0.0000  -0.0757  -0.5250    0.291
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.5198   0.0556   1.8470   1.8470   0.0498   0.0000  -0.0756  -0.5237    0.291
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.5182   0.0571   1.8411   1.8411   0.0509   0.0000  -0.0755  -0.5222    0.291
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.5165   0.0587   1.8345   1.8345   0.0522   0.0000  -0.0753  -0.5205    0.291
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.5145   0.0605   1.8272   1.8272   0.0536   0.0000  -0.0751  -0.5187    0.291
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.5124   0.0625   1.8191   1.8191   0.0551   0.0000  -0.0749  -0.5166    0.291
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.5106   0.0642   1.8122   1.8122   0.0563   0.0000  -0.0747  -0.5149    0.291
