 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.96686     Clsurf  =  -0.20714
     CYsurf  =  -0.00926     Cmsurf  =  -0.53380
     CDsurf  =   0.03061     Cnsurf  =  -0.05470
     CDisurf =   0.03061     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.93594     CDsurf  =   0.06129

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.5645   0.0478   2.0213   2.0213   0.0466   0.0000  -0.0753  -0.5619    0.287
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.5645   0.0479   2.0211   2.0211   0.0466   0.0000  -0.0753  -0.5619    0.287
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.5644   0.0480   2.0207   2.0207   0.0467   0.0000  -0.0753  -0.5618    0.287
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.5642   0.0481   2.0201   2.0201   0.0468   0.0000  -0.0753  -0.5617    0.287
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.5640   0.0483   2.0193   2.0193   0.0470   0.0000  -0.0753  -0.5615    0.287
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.5638   0.0486   2.0183   2.0183   0.0472   0.0000  -0.0752  -0.5612    0.287
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.5634   0.0489   2.0171   2.0171   0.0475   0.0000  -0.0752  -0.5609    0.287
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.5631   0.0493   2.0157   2.0157   0.0478   0.0000  -0.0752  -0.5606    0.287
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.5626   0.0497   2.0140   2.0140   0.0482   0.0000  -0.0752  -0.5602    0.287
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.5621   0.0502   2.0120   2.0120   0.0486   0.0000  -0.0751  -0.5597    0.287
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.5616   0.0507   2.0098   2.0098   0.0491   0.0000  -0.0751  -0.5592    0.287
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.5609   0.0514   2.0074   2.0074   0.0497   0.0000  -0.0750  -0.5586    0.287
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.5602   0.0521   2.0046   2.0046   0.0503   0.0000  -0.0750  -0.5579    0.287
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.5594   0.0528   2.0015   2.0015   0.0510   0.0000  -0.0749  -0.5572    0.287
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.5585   0.0537   1.9981   1.9981   0.0517   0.0000  -0.0749  -0.5564    0.287
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.5575   0.0546   1.9943   1.9943   0.0525   0.0000  -0.0748  -0.5554    0.288
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.5564   0.0557   1.9900   1.9900   0.0534   0.0000  -0.0747  -0.5544    0.288
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.5552   0.0568   1.9853   1.9853   0.0544   0.0000  -0.0746  -0.5533    0.288
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.5539   0.0581   1.9801   1.9801   0.0555   0.0000  -0.0745  -0.5520    0.288
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.5524   0.0595   1.9743   1.9743   0.0567   0.0000  -0.0744  -0.5506    0.288
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.5507   0.0611   1.9680   1.9680   0.0580   0.0000  -0.0743  -0.5490    0.288
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.5488   0.0628   1.9609   1.9609   0.0594   0.0000  -0.0741  -0.5472    0.288
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.5468   0.0647   1.9530   1.9530   0.0609   0.0000  -0.0739  -0.5453    0.288
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.5445   0.0669   1.9443   1.9443   0.0626   0.0000  -0.0737  -0.5431    0.288
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.5425   0.0687   1.9367   1.9367   0.0641   0.0000  -0.0735  -0.5412    0.288
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.5408   0.0701   1.9301   1.9301   0.0652   0.0000  -0.0733  -0.5395    0.288
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.5385   0.0723   1.9214   1.9214   0.0669   0.0000  -0.0731  -0.5373    0.288
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.5350   0.0743   1.9111   1.9111   0.0699   0.0000  -0.0731  -0.5351    0.288
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.5309   0.0771   1.9031   1.9027   0.0700   0.0000  -0.0724  -0.5323    0.288
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.5259   0.0794   1.8947   1.8946   0.0709   0.0000  -0.0719  -0.5300    0.288
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.5201   0.0799   1.8895   1.8894   0.0721   0.0000  -0.0719  -0.5288    0.288
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.5135   0.0816   1.8817   1.8815   0.0737   0.0000  -0.0718  -0.5270    0.288
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.5060   0.0827   1.8733   1.8733   0.0761   0.0000  -0.0719  -0.5253    0.288
