 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.78495     Clsurf  =  -0.17073
     CYsurf  =  -0.00558     Cmsurf  =  -0.44849
     CDsurf  =   0.02041     Cnsurf  =  -0.03372
     CDisurf =   0.02041     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.57171     CDsurf  =   0.04087

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.4653   0.0387   1.6392   1.6392   0.0310   0.0000  -0.0784  -0.4794    0.298
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.4652   0.0387   1.6391   1.6391   0.0311   0.0000  -0.0783  -0.4794    0.298
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.4651   0.0388   1.6388   1.6388   0.0311   0.0000  -0.0783  -0.4793    0.298
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.4650   0.0389   1.6383   1.6383   0.0312   0.0000  -0.0783  -0.4792    0.298
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.4648   0.0391   1.6377   1.6377   0.0313   0.0000  -0.0783  -0.4790    0.298
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.4646   0.0393   1.6369   1.6369   0.0315   0.0000  -0.0783  -0.4789    0.298
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.4644   0.0395   1.6359   1.6359   0.0317   0.0000  -0.0783  -0.4786    0.298
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.4641   0.0398   1.6348   1.6348   0.0319   0.0000  -0.0783  -0.4783    0.298
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.4637   0.0402   1.6335   1.6335   0.0321   0.0000  -0.0783  -0.4780    0.298
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.4633   0.0406   1.6319   1.6319   0.0324   0.0000  -0.0782  -0.4776    0.298
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.4628   0.0410   1.6302   1.6302   0.0327   0.0000  -0.0782  -0.4772    0.298
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.4623   0.0415   1.6283   1.6283   0.0331   0.0000  -0.0782  -0.4767    0.298
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.4617   0.0421   1.6261   1.6261   0.0335   0.0000  -0.0781  -0.4761    0.298
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.4611   0.0427   1.6237   1.6237   0.0340   0.0000  -0.0781  -0.4755    0.298
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.4603   0.0434   1.6210   1.6210   0.0345   0.0000  -0.0780  -0.4749    0.298
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.4595   0.0442   1.6180   1.6180   0.0350   0.0000  -0.0780  -0.4741    0.298
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.4586   0.0450   1.6147   1.6147   0.0356   0.0000  -0.0779  -0.4732    0.298
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.4576   0.0460   1.6110   1.6110   0.0363   0.0000  -0.0778  -0.4723    0.298
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.4565   0.0470   1.6069   1.6069   0.0370   0.0000  -0.0777  -0.4713    0.298
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.4553   0.0481   1.6023   1.6023   0.0378   0.0000  -0.0776  -0.4701    0.298
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.4539   0.0494   1.5973   1.5973   0.0386   0.0000  -0.0775  -0.4688    0.299
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.4524   0.0508   1.5917   1.5917   0.0396   0.0000  -0.0774  -0.4674    0.299
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.4507   0.0524   1.5855   1.5855   0.0406   0.0000  -0.0772  -0.4658    0.299
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.4489   0.0541   1.5787   1.5787   0.0417   0.0000  -0.0770  -0.4640    0.299
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.4472   0.0556   1.5728   1.5728   0.0427   0.0000  -0.0769  -0.4624    0.299
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.4458   0.0567   1.5676   1.5676   0.0434   0.0000  -0.0767  -0.4610    0.299
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.4440   0.0585   1.5608   1.5608   0.0445   0.0000  -0.0765  -0.4592    0.299
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.4411   0.0602   1.5528   1.5528   0.0465   0.0000  -0.0765  -0.4574    0.299
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.4377   0.0625   1.5464   1.5460   0.0466   0.0000  -0.0759  -0.4551    0.299
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.4336   0.0644   1.5397   1.5396   0.0472   0.0000  -0.0755  -0.4532    0.299
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.4288   0.0647   1.5355   1.5355   0.0480   0.0000  -0.0756  -0.4522    0.299
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.4234   0.0660   1.5294   1.5293   0.0491   0.0000  -0.0754  -0.4507    0.299
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.4172   0.0670   1.5229   1.5229   0.0507   0.0000  -0.0755  -0.4493    0.300
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.4103   0.0675   1.5195   1.5195   0.0507   0.0000  -0.0753  -0.4483    0.300
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.4028   0.0689   1.5134   1.5134   0.0517   0.0000  -0.0751  -0.4466    0.300
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.3944   0.0700   1.5100   1.5098   0.0512   0.0000  -0.0745  -0.4448    0.299
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.3850   0.0698   1.5078   1.5076   0.0515   0.0000  -0.0744  -0.4445    0.299
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.3747   0.0710   1.5019   1.5017   0.0524   0.0000  -0.0742  -0.4427    0.299
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.3634   0.0719   1.4978   1.4978   0.0519   0.0000  -0.0735  -0.4410    0.299
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.3508   0.0719   1.4944   1.4944   0.0520   0.0000  -0.0733  -0.4399    0.299
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.3371   0.0722   1.4884   1.4884   0.0529   0.0000  -0.0730  -0.4382    0.299
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.3219   0.0733   1.4829   1.4827   0.0523   0.0000  -0.0722  -0.4356    0.299
