 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   1.85797     Clsurf  =  -0.32759
     CYsurf  =  -0.04340     Cmsurf  =  -0.80654
     CDsurf  =   0.09615     Cnsurf  =  -0.24486
     CDisurf =   0.09615     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   3.72021     CDsurf  =   0.19252

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.8930   0.0951   3.9212   3.9212   0.1464   0.0000  -0.0469  -0.8167    0.262
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.8929   0.0952   3.9207   3.9207   0.1465   0.0000  -0.0469  -0.8167    0.262
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.8928   0.0954   3.9197   3.9197   0.1468   0.0000  -0.0469  -0.8165    0.262
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.8925   0.0957   3.9183   3.9183   0.1473   0.0000  -0.0468  -0.8163    0.262
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.8922   0.0961   3.9163   3.9163   0.1478   0.0000  -0.0468  -0.8160    0.262
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.8918   0.0966   3.9138   3.9138   0.1485   0.0000  -0.0468  -0.8156    0.262
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.8913   0.0973   3.9108   3.9108   0.1494   0.0000  -0.0468  -0.8151    0.262
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.8907   0.0980   3.9072   3.9072   0.1504   0.0000  -0.0467  -0.8146    0.262
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.8900   0.0988   3.9031   3.9031   0.1516   0.0000  -0.0467  -0.8139    0.262
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.8892   0.0998   3.8983   3.8983   0.1530   0.0000  -0.0466  -0.8132    0.262
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.8883   0.1009   3.8929   3.8929   0.1545   0.0000  -0.0466  -0.8123    0.262
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.8873   0.1022   3.8868   3.8868   0.1562   0.0000  -0.0465  -0.8114    0.262
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.8861   0.1036   3.8800   3.8800   0.1581   0.0000  -0.0464  -0.8103    0.262
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.8849   0.1051   3.8724   3.8724   0.1602   0.0000  -0.0463  -0.8091    0.262
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.8834   0.1068   3.8639   3.8639   0.1626   0.0000  -0.0462  -0.8078    0.262
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.8819   0.1087   3.8546   3.8546   0.1651   0.0000  -0.0461  -0.8063    0.262
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.8801   0.1108   3.8442   3.8442   0.1679   0.0000  -0.0460  -0.8047    0.262
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.8782   0.1131   3.8328   3.8328   0.1710   0.0000  -0.0458  -0.8029    0.262
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.8760   0.1157   3.8200   3.8200   0.1745   0.0000  -0.0457  -0.8008    0.262
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.8736   0.1185   3.8060   3.8060   0.1782   0.0000  -0.0455  -0.7985    0.262
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.8709   0.1215   3.7905   3.7905   0.1822   0.0000  -0.0452  -0.7960    0.262
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.8679   0.1249   3.7732   3.7732   0.1867   0.0000  -0.0450  -0.7932    0.262
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.8646   0.1287   3.7540   3.7540   0.1916   0.0000  -0.0447  -0.7901    0.262
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.8610   0.1329   3.7329   3.7329   0.1971   0.0000  -0.0444  -0.7866    0.262
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.8578   0.1364   3.7146   3.7146   0.2016   0.0000  -0.0441  -0.7836    0.262
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.8550   0.1391   3.6989   3.6989   0.2052   0.0000  -0.0438  -0.7809    0.262
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.8514   0.1434   3.6777   3.6777   0.2108   0.0000  -0.0435  -0.7775    0.262
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.8457   0.1474   3.6501   3.6501   0.2210   0.0000  -0.0437  -0.7740    0.262
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.8391   0.1528   3.6340   3.6335   0.2206   0.0000  -0.0425  -0.7695    0.262
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.8313   0.1573   3.6154   3.6152   0.2235   0.0000  -0.0417  -0.7658    0.262
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.8220   0.1584   3.6028   3.6028   0.2269   0.0000  -0.0418  -0.7639    0.262
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.8116   0.1616   3.5836   3.5834   0.2322   0.0000  -0.0416  -0.7611    0.262
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.7998   0.1639   3.5615   3.5615   0.2406   0.0000  -0.0419  -0.7584    0.262
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.7866   0.1653   3.5540   3.5540   0.2397   0.0000  -0.0414  -0.7564    0.262
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.7722   0.1686   3.5346   3.5346   0.2453   0.0000  -0.0411  -0.7533    0.262
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.7561   0.1713   3.5288   3.5286   0.2417   0.0000  -0.0399  -0.7499    0.261
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.7381   0.1710   3.5232   3.5230   0.2425   0.0000  -0.0397  -0.7492    0.261
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.7183   0.1738   3.5048   3.5046   0.2479   0.0000  -0.0395  -0.7459    0.261
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.6967   0.1759   3.4980   3.4980   0.2441   0.0000  -0.0381  -0.7427    0.261
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.6727   0.1761   3.4900   3.4900   0.2443   0.0000  -0.0376  -0.7407    0.261
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.6463   0.1769   3.4721   3.4721   0.2490   0.0000  -0.0373  -0.7377    0.261
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.6174   0.1793   3.4615   3.4613   0.2453   0.0000  -0.0357  -0.7329    0.260
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.5848   0.1768   3.4479   3.4471   0.2486   0.0000  -0.0352  -0.7308    0.260
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.5490   0.1785   3.4343   3.4336   0.2458   0.0000  -0.0339  -0.7249    0.260
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.5086   0.1787   3.4176   3.4172   0.2401   0.0000  -0.0308  -0.7186    0.259
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.4622   0.1733   3.3980   3.3979   0.2422   0.0000  -0.0301  -0.7137    0.259
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.4086   0.1689   3.3776   3.3776   0.2361   0.0000  -0.0271  -0.7047    0.258
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.3453   0.1643   3.3624   3.3616   0.2140   0.0000  -0.0208  -0.6885    0.256
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.2649   0.1434   3.3443   3.3442   0.1805   0.0000  -0.0096  -0.6671    0.253
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.1425  -0.1891   4.8049   4.8043  -0.3450   0.0000   0.0137  -0.7841    0.247
 ---------------------------------------------------------------
