 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.45263     Clsurf  =  -0.10005
     CYsurf  =  -0.00124     Cmsurf  =  -0.28162
     CDsurf  =   0.00687     Cnsurf  =  -0.00854
     CDisurf =   0.00687     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.90630     CDsurf  =   0.01376

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.2725   0.0222   0.9437   0.9437   0.0104   0.0000  -0.0820  -0.3169    0.337
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.2725   0.0222   0.9436   0.9436   0.0104   0.0000  -0.0820  -0.3169    0.337
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.2725   0.0222   0.9435   0.9435   0.0105   0.0000  -0.0819  -0.3168    0.337
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.2724   0.0223   0.9432   0.9432   0.0105   0.0000  -0.0819  -0.3168    0.337
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.2723   0.0224   0.9429   0.9429   0.0105   0.0000  -0.0819  -0.3167    0.337
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.2722   0.0225   0.9424   0.9424   0.0106   0.0000  -0.0819  -0.3166    0.337
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.2720   0.0227   0.9419   0.9419   0.0106   0.0000  -0.0819  -0.3164    0.337
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.2718   0.0228   0.9413   0.9413   0.0107   0.0000  -0.0819  -0.3163    0.337
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.2716   0.0230   0.9406   0.9406   0.0108   0.0000  -0.0819  -0.3161    0.337
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.2714   0.0232   0.9397   0.9397   0.0109   0.0000  -0.0819  -0.3158    0.337
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.2711   0.0235   0.9388   0.9388   0.0110   0.0000  -0.0819  -0.3156    0.337
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.2708   0.0238   0.9377   0.9377   0.0111   0.0000  -0.0818  -0.3153    0.337
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.2705   0.0241   0.9365   0.9365   0.0113   0.0000  -0.0818  -0.3150    0.337
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.2701   0.0245   0.9352   0.9352   0.0114   0.0000  -0.0818  -0.3146    0.337
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.2697   0.0249   0.9337   0.9337   0.0116   0.0000  -0.0818  -0.3143    0.338
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.2692   0.0253   0.9321   0.9321   0.0118   0.0000  -0.0817  -0.3138    0.338
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.2687   0.0258   0.9303   0.9303   0.0120   0.0000  -0.0817  -0.3133    0.338
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.2681   0.0263   0.9283   0.9283   0.0122   0.0000  -0.0816  -0.3128    0.338
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.2675   0.0269   0.9260   0.9260   0.0124   0.0000  -0.0816  -0.3122    0.338
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.2668   0.0276   0.9236   0.9236   0.0127   0.0000  -0.0815  -0.3115    0.338
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.2660   0.0283   0.9208   0.9208   0.0130   0.0000  -0.0815  -0.3108    0.338
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.2651   0.0291   0.9178   0.9178   0.0133   0.0000  -0.0814  -0.3099    0.339
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.2642   0.0300   0.9144   0.9144   0.0136   0.0000  -0.0813  -0.3090    0.339
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.2631   0.0311   0.9107   0.9107   0.0140   0.0000  -0.0812  -0.3080    0.339
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.2622   0.0319   0.9075   0.9075   0.0143   0.0000  -0.0811  -0.3071    0.339
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.2614   0.0326   0.9046   0.9046   0.0146   0.0000  -0.0809  -0.3063    0.339
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.2603   0.0337   0.9009   0.9009   0.0149   0.0000  -0.0808  -0.3052    0.340
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.2587   0.0346   0.8967   0.8966   0.0155   0.0000  -0.0808  -0.3042    0.340
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.2567   0.0360   0.8931   0.8929   0.0156   0.0000  -0.0804  -0.3028    0.340
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.2543   0.0372   0.8894   0.8893   0.0158   0.0000  -0.0802  -0.3017    0.340
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.2515   0.0373   0.8871   0.8871   0.0161   0.0000  -0.0802  -0.3012    0.340
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.2483   0.0381   0.8837   0.8836   0.0164   0.0000  -0.0801  -0.3003    0.341
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.2447   0.0386   0.8802   0.8802   0.0169   0.0000  -0.0802  -0.2994    0.341
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.2407   0.0389   0.8782   0.8782   0.0170   0.0000  -0.0801  -0.2988    0.341
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.2363   0.0397   0.8748   0.8748   0.0173   0.0000  -0.0799  -0.2978    0.341
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.2314   0.0404   0.8728   0.8727   0.0172   0.0000  -0.0795  -0.2968    0.341
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.2258   0.0402   0.8715   0.8714   0.0173   0.0000  -0.0795  -0.2966    0.341
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.2198   0.0409   0.8682   0.8681   0.0176   0.0000  -0.0794  -0.2955    0.341
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.2131   0.0414   0.8657   0.8657   0.0175   0.0000  -0.0789  -0.2944    0.341
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.2058   0.0414   0.8637   0.8637   0.0176   0.0000  -0.0788  -0.2938    0.341
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.1976   0.0416   0.8602   0.8602   0.0178   0.0000  -0.0786  -0.2927    0.341
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.1887   0.0423   0.8569   0.8568   0.0177   0.0000  -0.0781  -0.2911    0.341
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.1787   0.0414   0.8540   0.8536   0.0179   0.0000  -0.0778  -0.2903    0.341
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.1677   0.0420   0.8499   0.8496   0.0179   0.0000  -0.0774  -0.2882    0.341
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.1552   0.0419   0.8442   0.8440   0.0176   0.0000  -0.0762  -0.2860    0.340
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.1409   0.0404   0.8389   0.8389   0.0178   0.0000  -0.0759  -0.2841    0.340
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.1244   0.0393   0.8317   0.8317   0.0176   0.0000  -0.0747  -0.2806    0.340
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.1049   0.0382   0.8222   0.8218   0.0164   0.0000  -0.0722  -0.2744    0.338
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.0800   0.0330   0.8069   0.8068   0.0141   0.0000  -0.0673  -0.2650    0.333
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.0417  -0.0534   1.0129   1.0127  -0.0199   0.0000  -0.0558  -0.2852    0.305
 ---------------------------------------------------------------
