 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.93100     Clsurf  =  -0.20013
     CYsurf  =  -0.00846     Cmsurf  =  -0.51742
     CDsurf  =   0.02846     Cnsurf  =  -0.05015
     CDisurf =   0.02846     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.86415     CDsurf  =   0.05698

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.5454   0.0460   1.9459   1.9459   0.0433   0.0000  -0.0760  -0.5462    0.289
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.5454   0.0460   1.9457   1.9457   0.0433   0.0000  -0.0759  -0.5461    0.289
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.5453   0.0461   1.9453   1.9453   0.0434   0.0000  -0.0759  -0.5460    0.289
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.5451   0.0463   1.9448   1.9448   0.0435   0.0000  -0.0759  -0.5459    0.289
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.5449   0.0465   1.9440   1.9440   0.0437   0.0000  -0.0759  -0.5457    0.289
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.5447   0.0467   1.9430   1.9430   0.0439   0.0000  -0.0759  -0.5455    0.289
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.5444   0.0470   1.9419   1.9419   0.0442   0.0000  -0.0759  -0.5452    0.289
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.5440   0.0474   1.9405   1.9405   0.0445   0.0000  -0.0759  -0.5448    0.289
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.5436   0.0478   1.9389   1.9389   0.0448   0.0000  -0.0758  -0.5445    0.289
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.5431   0.0483   1.9370   1.9370   0.0452   0.0000  -0.0758  -0.5440    0.289
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.5426   0.0488   1.9349   1.9349   0.0457   0.0000  -0.0758  -0.5435    0.289
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.5419   0.0494   1.9326   1.9326   0.0462   0.0000  -0.0757  -0.5429    0.289
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.5413   0.0501   1.9299   1.9299   0.0467   0.0000  -0.0757  -0.5423    0.289
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.5405   0.0508   1.9270   1.9270   0.0474   0.0000  -0.0756  -0.5416    0.289
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.5396   0.0517   1.9237   1.9237   0.0481   0.0000  -0.0756  -0.5408    0.289
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.5387   0.0526   1.9200   1.9200   0.0488   0.0000  -0.0755  -0.5399    0.289
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.5376   0.0536   1.9160   1.9160   0.0496   0.0000  -0.0754  -0.5389    0.289
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.5364   0.0547   1.9115   1.9115   0.0506   0.0000  -0.0753  -0.5378    0.289
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.5351   0.0559   1.9065   1.9065   0.0516   0.0000  -0.0752  -0.5365    0.289
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.5337   0.0573   1.9010   1.9010   0.0527   0.0000  -0.0751  -0.5352    0.290
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.5321   0.0588   1.8949   1.8949   0.0539   0.0000  -0.0750  -0.5336    0.290
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.5303   0.0604   1.8881   1.8881   0.0552   0.0000  -0.0748  -0.5319    0.290
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.5283   0.0623   1.8805   1.8805   0.0566   0.0000  -0.0746  -0.5300    0.290
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.5261   0.0644   1.8722   1.8722   0.0582   0.0000  -0.0744  -0.5280    0.290
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.5242   0.0661   1.8650   1.8650   0.0595   0.0000  -0.0742  -0.5261    0.290
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.5225   0.0674   1.8587   1.8587   0.0606   0.0000  -0.0740  -0.5245    0.290
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.5203   0.0696   1.8504   1.8504   0.0622   0.0000  -0.0738  -0.5224    0.290
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.5169   0.0715   1.8406   1.8405   0.0649   0.0000  -0.0739  -0.5203    0.290
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.5129   0.0742   1.8329   1.8325   0.0650   0.0000  -0.0731  -0.5175    0.290
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.5082   0.0764   1.8248   1.8247   0.0659   0.0000  -0.0726  -0.5153    0.290
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.5025   0.0769   1.8198   1.8197   0.0670   0.0000  -0.0727  -0.5142    0.290
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.4961   0.0785   1.8123   1.8121   0.0685   0.0000  -0.0726  -0.5124    0.290
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.4890   0.0796   1.8044   1.8044   0.0708   0.0000  -0.0727  -0.5108    0.290
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.4809   0.0802   1.8004   1.8004   0.0707   0.0000  -0.0725  -0.5095    0.290
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.4721   0.0819   1.7929   1.7929   0.0722   0.0000  -0.0722  -0.5076    0.290
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.4622   0.0832   1.7889   1.7887   0.0714   0.0000  -0.0715  -0.5055    0.290
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.4512   0.0829   1.7863   1.7862   0.0718   0.0000  -0.0714  -0.5051    0.290
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.4391   0.0844   1.7792   1.7790   0.0732   0.0000  -0.0712  -0.5030    0.290
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.4259   0.0854   1.7744   1.7744   0.0723   0.0000  -0.0704  -0.5010    0.290
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.4112   0.0854   1.7705   1.7705   0.0724   0.0000  -0.0701  -0.4998    0.290
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.3950   0.0858   1.7633   1.7632   0.0737   0.0000  -0.0698  -0.4978    0.290
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.3773   0.0871   1.7568   1.7566   0.0729   0.0000  -0.0688  -0.4948    0.289
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.3573   0.0856   1.7511   1.7505   0.0738   0.0000  -0.0684  -0.4934    0.289
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.3354   0.0866   1.7433   1.7427   0.0732   0.0000  -0.0676  -0.4896    0.289
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.3106   0.0866   1.7327   1.7324   0.0717   0.0000  -0.0655  -0.4856    0.288
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.2822   0.0839   1.7231   1.7230   0.0724   0.0000  -0.0650  -0.4822    0.288
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.2493   0.0816   1.7102   1.7102   0.0708   0.0000  -0.0630  -0.4763    0.287
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.2105   0.0794   1.6943   1.6937   0.0650   0.0000  -0.0588  -0.4654    0.285
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.1612   0.0690   1.6711   1.6710   0.0552   0.0000  -0.0509  -0.4504    0.280
