 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.85488     Clsurf  =  -0.18497
     CYsurf  =  -0.00688     Cmsurf  =  -0.48192
     CDsurf  =   0.02412     Cnsurf  =  -0.04116
     CDisurf =   0.02412     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.71173     CDsurf  =   0.04829

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.5041   0.0422   1.7860   1.7860   0.0367   0.0000  -0.0773  -0.5118    0.293
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.5040   0.0422   1.7858   1.7858   0.0367   0.0000  -0.0773  -0.5118    0.293
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.5040   0.0423   1.7855   1.7855   0.0368   0.0000  -0.0773  -0.5117    0.293
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.5038   0.0424   1.7849   1.7849   0.0369   0.0000  -0.0772  -0.5116    0.293
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.5036   0.0426   1.7842   1.7842   0.0370   0.0000  -0.0772  -0.5114    0.293
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.5034   0.0428   1.7834   1.7834   0.0372   0.0000  -0.0772  -0.5112    0.293
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.5031   0.0431   1.7823   1.7823   0.0374   0.0000  -0.0772  -0.5109    0.293
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.5028   0.0434   1.7811   1.7811   0.0377   0.0000  -0.0772  -0.5106    0.293
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.5024   0.0438   1.7796   1.7796   0.0380   0.0000  -0.0772  -0.5103    0.293
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.5020   0.0443   1.7779   1.7779   0.0383   0.0000  -0.0771  -0.5098    0.293
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.5014   0.0447   1.7760   1.7760   0.0387   0.0000  -0.0771  -0.5094    0.293
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.5009   0.0453   1.7739   1.7739   0.0391   0.0000  -0.0771  -0.5088    0.293
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.5002   0.0459   1.7715   1.7715   0.0396   0.0000  -0.0770  -0.5083    0.293
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.4995   0.0466   1.7688   1.7688   0.0401   0.0000  -0.0770  -0.5076    0.294
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.4987   0.0473   1.7658   1.7658   0.0407   0.0000  -0.0769  -0.5068    0.294
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.4979   0.0482   1.7625   1.7625   0.0414   0.0000  -0.0768  -0.5060    0.294
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.4969   0.0491   1.7589   1.7589   0.0421   0.0000  -0.0768  -0.5051    0.294
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.4958   0.0501   1.7548   1.7548   0.0428   0.0000  -0.0767  -0.5041    0.294
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.4946   0.0513   1.7503   1.7503   0.0437   0.0000  -0.0766  -0.5030    0.294
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.4933   0.0525   1.7453   1.7453   0.0446   0.0000  -0.0765  -0.5017    0.294
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.4918   0.0539   1.7398   1.7398   0.0456   0.0000  -0.0763  -0.5003    0.294
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.4901   0.0554   1.7336   1.7336   0.0468   0.0000  -0.0762  -0.4987    0.294
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.4883   0.0571   1.7268   1.7268   0.0480   0.0000  -0.0760  -0.4970    0.294
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.4863   0.0590   1.7192   1.7192   0.0493   0.0000  -0.0758  -0.4950    0.294
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.4845   0.0606   1.7127   1.7127   0.0504   0.0000  -0.0757  -0.4933    0.294
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.4830   0.0618   1.7070   1.7070   0.0513   0.0000  -0.0755  -0.4918    0.294
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.4810   0.0638   1.6994   1.6994   0.0526   0.0000  -0.0753  -0.4899    0.294
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.4778   0.0656   1.6906   1.6906   0.0550   0.0000  -0.0753  -0.4879    0.295
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.4741   0.0681   1.6836   1.6832   0.0551   0.0000  -0.0746  -0.4854    0.294
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.4697   0.0701   1.6763   1.6761   0.0558   0.0000  -0.0742  -0.4834    0.294
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.4645   0.0705   1.6717   1.6717   0.0567   0.0000  -0.0743  -0.4823    0.294
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.4586   0.0720   1.6649   1.6648   0.0580   0.0000  -0.0741  -0.4807    0.295
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.4520   0.0730   1.6578   1.6578   0.0599   0.0000  -0.0743  -0.4791    0.295
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.4445   0.0736   1.6541   1.6541   0.0599   0.0000  -0.0740  -0.4780    0.295
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.4364   0.0751   1.6474   1.6474   0.0612   0.0000  -0.0738  -0.4762    0.295
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.4273   0.0763   1.6436   1.6435   0.0605   0.0000  -0.0731  -0.4743    0.294
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.4170   0.0761   1.6412   1.6411   0.0608   0.0000  -0.0730  -0.4740    0.295
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.4059   0.0774   1.6348   1.6346   0.0620   0.0000  -0.0729  -0.4720    0.295
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.3937   0.0783   1.6304   1.6304   0.0613   0.0000  -0.0721  -0.4701    0.294
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.3801   0.0784   1.6267   1.6267   0.0614   0.0000  -0.0718  -0.4690    0.294
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.3651   0.0787   1.6201   1.6201   0.0625   0.0000  -0.0715  -0.4672    0.294
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.3487   0.0799   1.6141   1.6140   0.0618   0.0000  -0.0706  -0.4643    0.294
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.3303   0.0785   1.6089   1.6083   0.0626   0.0000  -0.0703  -0.4631    0.294
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.3100   0.0794   1.6017   1.6011   0.0621   0.0000  -0.0695  -0.4595    0.293
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.2871   0.0795   1.5919   1.5915   0.0608   0.0000  -0.0676  -0.4557    0.292
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.2608   0.0769   1.5829   1.5829   0.0614   0.0000  -0.0670  -0.4526    0.292
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.2304   0.0748   1.5709   1.5709   0.0602   0.0000  -0.0652  -0.4470    0.292
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.1945   0.0728   1.5559   1.5553   0.0553   0.0000  -0.0612  -0.4369    0.289
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.1489   0.0632   1.5336   1.5335   0.0470   0.0000  -0.0537  -0.4227    0.285
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.0791  -0.0910   1.9895   1.9891  -0.0793   0.0000  -0.0374  -0.4771    0.269
 ---------------------------------------------------------------
