 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.631949     Ave. chord Cave =    0.255127

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.10104     Clsurf  =  -0.02208
     CYsurf  =   0.00010     Cmsurf  =  -0.08585
     CDsurf  =   0.00035     Cnsurf  =   0.00028
     CDisurf =   0.00035     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.20545     CDsurf  =   0.00071

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0229   0.0000   0.2900   0.0133   0.0618   0.0050   0.2132   0.2132   0.0005   0.0000  -0.0628  -0.1161    0.544
     2   0.0000   0.0688   0.0000   0.2900   0.0133   0.0618   0.0050   0.2132   0.2132   0.0005   0.0000  -0.0628  -0.1161    0.544
     3   0.0000   0.1146   0.0000   0.2900   0.0133   0.0618   0.0051   0.2132   0.2132   0.0005   0.0000  -0.0628  -0.1161    0.544
     4   0.0000   0.1604   0.0000   0.2900   0.0133   0.0618   0.0051   0.2132   0.2132   0.0005   0.0000  -0.0628  -0.1161    0.545
     5   0.0000   0.2063   0.0000   0.2900   0.0133   0.0618   0.0051   0.2131   0.2131   0.0005   0.0000  -0.0628  -0.1161    0.545
     6   0.0000   0.2521   0.0000   0.2900   0.0133   0.0618   0.0051   0.2130   0.2130   0.0005   0.0000  -0.0628  -0.1160    0.545
     7   0.0000   0.3025   0.0000   0.2900   0.0160   0.0617   0.0051   0.2129   0.2129   0.0006   0.0000  -0.0628  -0.1160    0.545
     8   0.0000   0.3575   0.0000   0.2900   0.0159   0.0617   0.0052   0.2128   0.2128   0.0006   0.0000  -0.0628  -0.1160    0.545
     9   0.0000   0.4125   0.0000   0.2900   0.0159   0.0617   0.0052   0.2126   0.2126   0.0006   0.0000  -0.0628  -0.1159    0.545
    10   0.0000   0.4675   0.0000   0.2900   0.0160   0.0616   0.0053   0.2124   0.2124   0.0006   0.0000  -0.0628  -0.1159    0.545
    11   0.0000   0.5225   0.0000   0.2900   0.0159   0.0615   0.0053   0.2122   0.2122   0.0006   0.0000  -0.0628  -0.1158    0.546
    12   0.0000   0.5730   0.0000   0.2900   0.0133   0.0615   0.0054   0.2120   0.2120   0.0006   0.0000  -0.0628  -0.1158    0.546
    13   0.0000   0.6190   0.0000   0.2900   0.0133   0.0614   0.0055   0.2118   0.2118   0.0006   0.0000  -0.0628  -0.1157    0.546
    14   0.0000   0.6650   0.0000   0.2900   0.0133   0.0613   0.0055   0.2115   0.2115   0.0006   0.0000  -0.0628  -0.1156    0.547
    15   0.0000   0.7110   0.0000   0.2900   0.0133   0.0613   0.0056   0.2113   0.2113   0.0006   0.0000  -0.0627  -0.1156    0.547
    16   0.0000   0.7570   0.0000   0.2900   0.0133   0.0612   0.0057   0.2110   0.2110   0.0006   0.0000  -0.0627  -0.1155    0.547
    17   0.0000   0.8030   0.0000   0.2900   0.0133   0.0611   0.0058   0.2106   0.2106   0.0006   0.0000  -0.0627  -0.1154    0.548
    18   0.0000   0.8535   0.0000   0.2900   0.0159   0.0610   0.0059   0.2102   0.2102   0.0006   0.0000  -0.0627  -0.1153    0.548
    19   0.0000   0.9085   0.0000   0.2900   0.0160   0.0608   0.0061   0.2098   0.2098   0.0006   0.0000  -0.0627  -0.1151    0.549
    20   0.0000   0.9635   0.0000   0.2900   0.0160   0.0607   0.0063   0.2093   0.2093   0.0007   0.0000  -0.0627  -0.1150    0.550
    21   0.0000   1.0185   0.0000   0.2900   0.0159   0.0605   0.0064   0.2087   0.2087   0.0007   0.0000  -0.0627  -0.1148    0.550
    22   0.0000   1.0735   0.0000   0.2900   0.0160   0.0603   0.0067   0.2080   0.2080   0.0007   0.0000  -0.0626  -0.1146    0.551
    23   0.0000   1.1239   0.0000   0.2899   0.0133   0.0601   0.0069   0.2074   0.2074   0.0007   0.0000  -0.0626  -0.1145    0.552
    24   0.0000   1.1697   0.0000   0.2897   0.0133   0.0599   0.0071   0.2067   0.2067   0.0007   0.0000  -0.0626  -0.1143    0.553
    25   0.0000   1.2156   0.0000   0.2896   0.0133   0.0597   0.0073   0.2060   0.2060   0.0007   0.0000  -0.0626  -0.1141    0.554
    26   0.0000   1.2614   0.0000   0.2894   0.0133   0.0594   0.0076   0.2053   0.2053   0.0008   0.0000  -0.0625  -0.1138    0.555
    27   0.0000   1.3072   0.0000   0.2893   0.0133   0.0591   0.0079   0.2044   0.2044   0.0008   0.0000  -0.0625  -0.1136    0.556
    28   0.0000   1.3531   0.0000   0.2891   0.0132   0.0588   0.0085   0.2033   0.2033   0.0008   0.0000  -0.0624  -0.1132    0.557
    29   0.0004   1.4035   0.0000   0.2876   0.0158   0.0583   0.0086   0.2027   0.2027   0.0008   0.0000  -0.0623  -0.1130    0.558
    30   0.0012   1.4585   0.0000   0.2848   0.0157   0.0576   0.0085   0.2023   0.2023   0.0008   0.0000  -0.0624  -0.1129    0.558
    31   0.0020   1.5135   0.0000   0.2820   0.0155   0.0569   0.0086   0.2017   0.2017   0.0008   0.0000  -0.0624  -0.1128    0.559
    32   0.0028   1.5685   0.0000   0.2792   0.0154   0.0561   0.0090   0.2009   0.2009   0.0009   0.0000  -0.0623  -0.1125    0.560
    33   0.0036   1.6235   0.0000   0.2764   0.0152   0.0552   0.0097   0.1998   0.1998   0.0009   0.0000  -0.0621  -0.1121    0.561
    34   0.0047   1.6740   0.0000   0.2723   0.0125   0.0542   0.0098   0.1990   0.1990   0.0009   0.0000  -0.0621  -0.1118    0.562
    35   0.0060   1.7200   0.0000   0.2670   0.0123   0.0531   0.0094   0.1987   0.1987   0.0009   0.0000  -0.0621  -0.1117    0.563
    36   0.0073   1.7660   0.0000   0.2617   0.0120   0.0519   0.0093   0.1982   0.1982   0.0009   0.0000  -0.0621  -0.1116    0.563
    37   0.0087   1.8120   0.0000   0.2563   0.0118   0.0506   0.0095   0.1974   0.1974   0.0009   0.0000  -0.0621  -0.1114    0.564
    38   0.0100   1.8580   0.0000   0.2510   0.0115   0.0493   0.0099   0.1963   0.1963   0.0009   0.0000  -0.0619  -0.1109    0.565
    39   0.0113   1.9040   0.0000   0.2457   0.0113   0.0478   0.0107   0.1947   0.1947   0.0010   0.0000  -0.0616  -0.1102    0.566
    40   0.0135   1.9545   0.0000   0.2371   0.0130   0.0459   0.0105   0.1938   0.1938   0.0010   0.0000  -0.0615  -0.1098    0.567
    41   0.0165   2.0095   0.0000   0.2253   0.0124   0.0436   0.0098   0.1935   0.1935   0.0010   0.0000  -0.0616  -0.1098    0.568
    42   0.0195   2.0645   0.0000   0.2135   0.0117   0.0411   0.0099   0.1924   0.1924   0.0010   0.0000  -0.0614  -0.1094    0.569
    43   0.0225   2.1195   0.0000   0.2017   0.0111   0.0383   0.0107   0.1900   0.1900   0.0010   0.0000  -0.0611  -0.1084    0.571
    44   0.0255   2.1745   0.0000   0.1899   0.0104   0.0352   0.0132   0.1855   0.1855   0.0010   0.0000  -0.0599  -0.1061    0.573
    45   0.0308   2.2249   0.0000   0.1687   0.0077   0.0309   0.0098   0.1831   0.1831   0.0009   0.0000  -0.0582  -0.1026    0.568
    46   0.0383   2.2708   0.0000   0.1380   0.0063   0.0260   0.0041   0.1883   0.1883   0.0008   0.0000  -0.0587  -0.1043    0.562
    47   0.0458   2.3166   0.0000   0.1073   0.0049   0.0209  -0.0000   0.1951   0.1951   0.0006   0.0000  -0.0589  -0.1062    0.552
    48   0.0532   2.3624   0.0000   0.0767   0.0035   0.0157  -0.0044   0.2049   0.2049   0.0004   0.0000  -0.0591  -0.1089    0.538
    49   0.0607   2.4082   0.0000   0.0460   0.0021   0.0102  -0.0103   0.2218   0.2218  -0.0002   0.0000  -0.0593  -0.1132    0.517
    50   0.0682   2.4541   0.0000   0.0153   0.0007   0.0042  -0.0249   0.2734   0.2734  -0.0024   0.0000  -0.0598  -0.1264    0.469
 ---------------------------------------------------------------
