 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.73589     Clsurf  =  -0.16058
     CYsurf  =  -0.00475     Cmsurf  =  -0.42462
     CDsurf  =   0.01799     Cnsurf  =  -0.02895
     CDisurf =   0.01799     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.47348     CDsurf  =   0.03602

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.4376   0.0362   1.5364   1.5364   0.0273   0.0000  -0.0790  -0.4563    0.301
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.4376   0.0362   1.5362   1.5362   0.0274   0.0000  -0.0790  -0.4562    0.301
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.4375   0.0363   1.5359   1.5359   0.0274   0.0000  -0.0790  -0.4562    0.301
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.4374   0.0364   1.5355   1.5355   0.0275   0.0000  -0.0790  -0.4561    0.301
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.4372   0.0366   1.5349   1.5349   0.0276   0.0000  -0.0790  -0.4559    0.301
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.4370   0.0368   1.5342   1.5342   0.0277   0.0000  -0.0790  -0.4557    0.301
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.4368   0.0370   1.5333   1.5333   0.0279   0.0000  -0.0790  -0.4555    0.302
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.4365   0.0373   1.5322   1.5322   0.0281   0.0000  -0.0790  -0.4552    0.302
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.4361   0.0376   1.5310   1.5310   0.0283   0.0000  -0.0789  -0.4549    0.302
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.4357   0.0380   1.5296   1.5296   0.0286   0.0000  -0.0789  -0.4546    0.302
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.4353   0.0384   1.5280   1.5280   0.0288   0.0000  -0.0789  -0.4542    0.302
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.4348   0.0389   1.5262   1.5262   0.0292   0.0000  -0.0789  -0.4537    0.302
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.4343   0.0394   1.5242   1.5242   0.0295   0.0000  -0.0788  -0.4532    0.302
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.4336   0.0400   1.5219   1.5219   0.0299   0.0000  -0.0788  -0.4526    0.302
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.4330   0.0407   1.5194   1.5194   0.0304   0.0000  -0.0787  -0.4520    0.302
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.4322   0.0414   1.5166   1.5166   0.0308   0.0000  -0.0787  -0.4513    0.302
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.4314   0.0422   1.5135   1.5135   0.0314   0.0000  -0.0786  -0.4505    0.302
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.4304   0.0430   1.5101   1.5101   0.0319   0.0000  -0.0785  -0.4496    0.302
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.4294   0.0440   1.5063   1.5063   0.0326   0.0000  -0.0784  -0.4486    0.302
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.4282   0.0451   1.5021   1.5021   0.0333   0.0000  -0.0784  -0.4475    0.302
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.4269   0.0463   1.4974   1.4974   0.0340   0.0000  -0.0782  -0.4463    0.302
