 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   1.37027     Clsurf  =  -0.27773
     CYsurf  =  -0.02110     Cmsurf  =  -0.69719
     CDsurf  =   0.05883     Cnsurf  =  -0.12117
     CDisurf =   0.05883     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   2.74369     CDsurf  =   0.11779

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.7570   0.0686   2.8742   2.8742   0.0895   0.0000  -0.0654  -0.7181    0.273
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.7570   0.0687   2.8739   2.8739   0.0896   0.0000  -0.0654  -0.7180    0.273
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.7568   0.0688   2.8733   2.8733   0.0898   0.0000  -0.0654  -0.7179    0.273
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.7566   0.0690   2.8723   2.8723   0.0901   0.0000  -0.0654  -0.7177    0.273
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.7563   0.0693   2.8711   2.8711   0.0904   0.0000  -0.0654  -0.7174    0.273
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.7560   0.0697   2.8695   2.8695   0.0908   0.0000  -0.0654  -0.7171    0.273
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.7556   0.0701   2.8676   2.8676   0.0914   0.0000  -0.0653  -0.7167    0.273
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.7551   0.0707   2.8654   2.8654   0.0920   0.0000  -0.0653  -0.7162    0.273
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.7545   0.0713   2.8628   2.8628   0.0927   0.0000  -0.0653  -0.7157    0.273
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.7538   0.0720   2.8597   2.8597   0.0935   0.0000  -0.0652  -0.7151    0.273
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.7530   0.0728   2.8563   2.8563   0.0945   0.0000  -0.0652  -0.7143    0.273
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.7522   0.0737   2.8525   2.8525   0.0955   0.0000  -0.0651  -0.7135    0.273
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.7512   0.0747   2.8481   2.8481   0.0967   0.0000  -0.0651  -0.7126    0.273
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.7501   0.0758   2.8433   2.8433   0.0980   0.0000  -0.0650  -0.7116    0.273
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.7489   0.0770   2.8380   2.8380   0.0994   0.0000  -0.0649  -0.7105    0.273
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.7476   0.0784   2.8321   2.8321   0.1010   0.0000  -0.0648  -0.7093    0.273
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.7461   0.0799   2.8255   2.8255   0.1027   0.0000  -0.0647  -0.7079    0.273
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.7445   0.0816   2.8182   2.8182   0.1046   0.0000  -0.0646  -0.7063    0.273
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.7426   0.0834   2.8101   2.8101   0.1067   0.0000  -0.0644  -0.7046    0.273
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.7406   0.0854   2.8012   2.8012   0.1090   0.0000  -0.0642  -0.7027    0.273
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.7384   0.0877   2.7913   2.7913   0.1114   0.0000  -0.0641  -0.7006    0.273
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.7359   0.0901   2.7802   2.7802   0.1142   0.0000  -0.0638  -0.6982    0.273
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.7331   0.0929   2.7680   2.7680   0.1172   0.0000  -0.0636  -0.6956    0.273
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.7300   0.0959   2.7545   2.7545   0.1205   0.0000  -0.0633  -0.6926    0.273
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.7273   0.0985   2.7428   2.7428   0.1233   0.0000  -0.0631  -0.6901    0.273
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.7250   0.1004   2.7327   2.7327   0.1254   0.0000  -0.0628  -0.6878    0.273
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.7219   0.1036   2.7192   2.7192   0.1288   0.0000  -0.0625  -0.6849    0.273
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.7172   0.1064   2.7026   2.7026   0.1348   0.0000  -0.0626  -0.6819    0.273
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.7116   0.1104   2.6910   2.6905   0.1348   0.0000  -0.0616  -0.6781    0.273
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.7050   0.1136   2.6785   2.6783   0.1365   0.0000  -0.0610  -0.6751    0.273
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.6971   0.1144   2.6704   2.6703   0.1387   0.0000  -0.0610  -0.6734    0.273
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.6882   0.1167   2.6582   2.6580   0.1419   0.0000  -0.0609  -0.6710    0.273
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.6783   0.1184   2.6449   2.6449   0.1468   0.0000  -0.0611  -0.6687    0.273
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.6671   0.1194   2.6391   2.6391   0.1465   0.0000  -0.0607  -0.6670    0.273
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.6548   0.1218   2.6270   2.6270   0.1498   0.0000  -0.0604  -0.6644    0.273
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.6412   0.1238   2.6216   2.6214   0.1478   0.0000  -0.0594  -0.6615    0.273
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.6259   0.1235   2.6177   2.6175   0.1484   0.0000  -0.0593  -0.6610    0.273
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.6092   0.1256   2.6061   2.6059   0.1515   0.0000  -0.0591  -0.6581    0.273
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.5908   0.1270   2.5999   2.5999   0.1494   0.0000  -0.0579  -0.6553    0.272
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.5704   0.1272   2.5941   2.5941   0.1496   0.0000  -0.0575  -0.6537    0.272
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.5481   0.1278   2.5826   2.5825   0.1524   0.0000  -0.0571  -0.6510    0.272
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.5235   0.1295   2.5737   2.5735   0.1503   0.0000  -0.0558  -0.6469    0.272
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.4958   0.1276   2.5649   2.5640   0.1523   0.0000  -0.0553  -0.6451    0.272
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.4654   0.1289   2.5540   2.5532   0.1508   0.0000  -0.0542  -0.6399    0.271
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.4311   0.1290   2.5397   2.5392   0.1474   0.0000  -0.0515  -0.6345    0.270
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.3918   0.1250   2.5256   2.5256   0.1487   0.0000  -0.0508  -0.6302    0.270
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.3462   0.1218   2.5084   2.5084   0.1452   0.0000  -0.0482  -0.6223    0.269
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.2925   0.1184   2.4898   2.4890   0.1323   0.0000  -0.0427  -0.6080    0.267
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.2242   0.1032   2.4642   2.4641   0.1119   0.0000  -0.0326  -0.5888    0.263
