 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.58011     Clsurf  =  -0.12764
     CYsurf  =  -0.00255     Cmsurf  =  -0.34693
     CDsurf  =   0.01125     Cnsurf  =  -0.01625
     CDisurf =   0.01125     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.16156     CDsurf  =   0.02252

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.3478   0.0285   1.2102   1.2102   0.0171   0.0000  -0.0809  -0.3807    0.317
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.3477   0.0285   1.2101   1.2101   0.0171   0.0000  -0.0809  -0.3806    0.317
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.3477   0.0285   1.2099   1.2099   0.0171   0.0000  -0.0809  -0.3806    0.317
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.3476   0.0286   1.2096   1.2096   0.0172   0.0000  -0.0809  -0.3805    0.317
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.3475   0.0288   1.2091   1.2091   0.0172   0.0000  -0.0808  -0.3804    0.317
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.3473   0.0289   1.2085   1.2085   0.0173   0.0000  -0.0808  -0.3802    0.317
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.3471   0.0291   1.2079   1.2079   0.0174   0.0000  -0.0808  -0.3801    0.317
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.3469   0.0293   1.2070   1.2070   0.0176   0.0000  -0.0808  -0.3798    0.317
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.3466   0.0296   1.2061   1.2061   0.0177   0.0000  -0.0808  -0.3796    0.317
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.3463   0.0299   1.2050   1.2050   0.0179   0.0000  -0.0808  -0.3793    0.317
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.3460   0.0302   1.2038   1.2038   0.0180   0.0000  -0.0807  -0.3790    0.317
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.3456   0.0306   1.2024   1.2024   0.0182   0.0000  -0.0807  -0.3786    0.317
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.3451   0.0310   1.2008   1.2008   0.0185   0.0000  -0.0807  -0.3782    0.317
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.3447   0.0314   1.1991   1.1991   0.0187   0.0000  -0.0807  -0.3778    0.317
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.3441   0.0320   1.1972   1.1972   0.0190   0.0000  -0.0806  -0.3773    0.317
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.3435   0.0325   1.1950   1.1950   0.0193   0.0000  -0.0806  -0.3767    0.317
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.3428   0.0331   1.1927   1.1927   0.0196   0.0000  -0.0805  -0.3761    0.318
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.3421   0.0338   1.1900   1.1900   0.0200   0.0000  -0.0805  -0.3754    0.318
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.3413   0.0346   1.1871   1.1871   0.0204   0.0000  -0.0804  -0.3746    0.318
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.3404   0.0354   1.1839   1.1839   0.0208   0.0000  -0.0803  -0.3737    0.318
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.3394   0.0364   1.1803   1.1803   0.0213   0.0000  -0.0802  -0.3728    0.318
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.3382   0.0374   1.1763   1.1763   0.0218   0.0000  -0.0801  -0.3717    0.318
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.3370   0.0386   1.1719   1.1719   0.0224   0.0000  -0.0800  -0.3705    0.318
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.3356   0.0399   1.1670   1.1670   0.0230   0.0000  -0.0799  -0.3692    0.318
