 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.53670     Clsurf  =  -0.11830
     CYsurf  =  -0.00206     Cmsurf  =  -0.32484
     CDsurf  =   0.00964     Cnsurf  =  -0.01336
     CDisurf =   0.00964     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.07464     CDsurf  =   0.01931

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.3223   0.0263   1.1194   1.1194   0.0146   0.0000  -0.0813  -0.3591    0.323
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.3223   0.0263   1.1193   1.1193   0.0147   0.0000  -0.0813  -0.3591    0.323
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.3222   0.0264   1.1191   1.1191   0.0147   0.0000  -0.0813  -0.3590    0.323
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.3221   0.0265   1.1188   1.1188   0.0147   0.0000  -0.0813  -0.3590    0.323
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.3220   0.0266   1.1184   1.1184   0.0148   0.0000  -0.0813  -0.3589    0.323
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.3219   0.0267   1.1179   1.1179   0.0149   0.0000  -0.0812  -0.3587    0.323
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.3217   0.0269   1.1173   1.1173   0.0149   0.0000  -0.0812  -0.3586    0.323
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.3215   0.0271   1.1165   1.1165   0.0150   0.0000  -0.0812  -0.3584    0.323
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.3212   0.0273   1.1156   1.1156   0.0152   0.0000  -0.0812  -0.3581    0.323
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.3209   0.0276   1.1146   1.1146   0.0153   0.0000  -0.0812  -0.3579    0.323
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.3206   0.0279   1.1135   1.1135   0.0154   0.0000  -0.0812  -0.3576    0.323
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.3203   0.0283   1.1122   1.1122   0.0156   0.0000  -0.0811  -0.3572    0.323
