 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.57445     Clsurf  =  -0.12643
     CYsurf  =  -0.00248     Cmsurf  =  -0.34405
     CDsurf  =   0.01103     Cnsurf  =  -0.01586
     CDisurf =   0.01103     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.15022     CDsurf  =   0.02209

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.3445   0.0282   1.1984   1.1984   0.0168   0.0000  -0.0809  -0.3779    0.318
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.3444   0.0282   1.1983   1.1983   0.0168   0.0000  -0.0809  -0.3778    0.318
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.3444   0.0283   1.1980   1.1980   0.0168   0.0000  -0.0809  -0.3778    0.318
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.3443   0.0284   1.1977   1.1977   0.0169   0.0000  -0.0809  -0.3777    0.318
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.3441   0.0285   1.1973   1.1973   0.0169   0.0000  -0.0809  -0.3776    0.318
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.3440   0.0286   1.1967   1.1967   0.0170   0.0000  -0.0809  -0.3774    0.318
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.3438   0.0288   1.1960   1.1960   0.0171   0.0000  -0.0809  -0.3773    0.318
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.3436   0.0290   1.1952   1.1952   0.0172   0.0000  -0.0809  -0.3771    0.318
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.3433   0.0293   1.1943   1.1943   0.0173   0.0000  -0.0808  -0.3768    0.318
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.3430   0.0296   1.1932   1.1932   0.0175   0.0000  -0.0808  -0.3765    0.318
