 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   2.10040     Clsurf  =  -0.32245
     CYsurf  =  -0.05870     Cmsurf  =  -0.78763
     CDsurf  =   0.10861     Cnsurf  =  -0.32895
     CDisurf =   0.10861     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   4.20563     CDsurf  =   0.21747

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.8791   0.1092   4.4518   4.4518   0.1654   0.0000  -0.0341  -0.7920    0.258
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.8790   0.1093   4.4512   4.4512   0.1656   0.0000  -0.0341  -0.7919    0.258
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.8788   0.1095   4.4500   4.4500   0.1659   0.0000  -0.0341  -0.7917    0.258
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.8786   0.1099   4.4482   4.4482   0.1664   0.0000  -0.0341  -0.7915    0.258
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.8783   0.1103   4.4457   4.4457   0.1670   0.0000  -0.0341  -0.7912    0.258
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.8778   0.1109   4.4426   4.4426   0.1678   0.0000  -0.0341  -0.7908    0.258
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.8773   0.1116   4.4389   4.4389   0.1688   0.0000  -0.0340  -0.7904    0.258
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.8768   0.1125   4.4344   4.4344   0.1700   0.0000  -0.0340  -0.7898    0.258
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.8761   0.1135   4.4292   4.4292   0.1713   0.0000  -0.0340  -0.7892    0.258
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.8753   0.1146   4.4233   4.4233   0.1728   0.0000  -0.0339  -0.7885    0.258
