 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   1.64209     Clsurf  =  -0.31244
     CYsurf  =  -0.03230     Cmsurf  =  -0.77520
     CDsurf  =   0.08018     Cnsurf  =  -0.18348
     CDisurf =   0.08018     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   3.28796     CDsurf  =   0.16054

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.8517   0.0831   3.4550   3.4550   0.1221   0.0000  -0.0561  -0.7903    0.266
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.8516   0.0832   3.4546   3.4546   0.1222   0.0000  -0.0561  -0.7903    0.266
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.8515   0.0834   3.4538   3.4538   0.1224   0.0000  -0.0561  -0.7901    0.266
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.8512   0.0837   3.4526   3.4526   0.1228   0.0000  -0.0561  -0.7899    0.266
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.8509   0.0840   3.4510   3.4510   0.1232   0.0000  -0.0561  -0.7896    0.266
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.8505   0.0845   3.4489   3.4489   0.1238   0.0000  -0.0560  -0.7893    0.266
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.8501   0.0850   3.4465   3.4465   0.1246   0.0000  -0.0560  -0.7888    0.266
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.8495   0.0857   3.4435   3.4435   0.1254   0.0000  -0.0560  -0.7883    0.266
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.8488   0.0864   3.4401   3.4401   0.1264   0.0000  -0.0559  -0.7877    0.266
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.8481   0.0873   3.4362   3.4362   0.1275   0.0000  -0.0559  -0.7870    0.266
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.8472   0.0882   3.4317   3.4317   0.1288   0.0000  -0.0558  -0.7862    0.266
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.8462   0.0893   3.4267   3.4267   0.1302   0.0000  -0.0558  -0.7853    0.266
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.8451   0.0905   3.4212   3.4212   0.1318   0.0000  -0.0557  -0.7843    0.266
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.8439   0.0919   3.4149   3.4149   0.1336   0.0000  -0.0556  -0.7831    0.266
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.8426   0.0934   3.4080   3.4080   0.1355   0.0000  -0.0555  -0.7819    0.266
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.8411   0.0950   3.4003   3.4003   0.1377   0.0000  -0.0554  -0.7804    0.266
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.8394   0.0968   3.3918   3.3918   0.1400   0.0000  -0.0553  -0.7789    0.266
