 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.32567     Clsurf  =  -0.07219
     CYsurf  =  -0.00037     Cmsurf  =  -0.21547
     CDsurf  =   0.00357     Cnsurf  =  -0.00321
     CDisurf =   0.00357     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.65208     CDsurf  =   0.00714

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.1966   0.0159   0.6786   0.6786   0.0054   0.0000  -0.0827  -0.2521    0.372
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.1965   0.0159   0.6785   0.6785   0.0054   0.0000  -0.0827  -0.2521    0.372
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.1965   0.0159   0.6784   0.6784   0.0054   0.0000  -0.0827  -0.2521    0.372
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.1965   0.0160   0.6782   0.6782   0.0054   0.0000  -0.0827  -0.2520    0.372
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.1964   0.0161   0.6780   0.6780   0.0055   0.0000  -0.0827  -0.2520    0.372
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.1963   0.0162   0.6777   0.6777   0.0055   0.0000  -0.0827  -0.2519    0.372
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.1962   0.0163   0.6773   0.6773   0.0055   0.0000  -0.0827  -0.2518    0.372
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.1961   0.0164   0.6769   0.6769   0.0056   0.0000  -0.0826  -0.2517    0.372
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.1959   0.0165   0.6764   0.6764   0.0056   0.0000  -0.0826  -0.2515    0.372
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.1957   0.0167   0.6758   0.6758   0.0056   0.0000  -0.0826  -0.2514    0.372
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.1956   0.0169   0.6751   0.6751   0.0057   0.0000  -0.0826  -0.2512    0.372
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.1953   0.0171   0.6744   0.6744   0.0058   0.0000  -0.0826  -0.2510    0.372
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.1951   0.0173   0.6735   0.6735   0.0058   0.0000  -0.0826  -0.2508    0.373
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.1948   0.0176   0.6726   0.6726   0.0059   0.0000  -0.0826  -0.2505    0.373
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.1945   0.0178   0.6716   0.6716   0.0060   0.0000  -0.0825  -0.2502    0.373
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.1942   0.0182   0.6704   0.6704   0.0061   0.0000  -0.0825  -0.2499    0.373
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.1938   0.0185   0.6692   0.6692   0.0062   0.0000  -0.0825  -0.2496    0.373
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.1934   0.0189   0.6677   0.6677   0.0063   0.0000  -0.0825  -0.2492    0.373
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.1930   0.0193   0.6662   0.6662   0.0064   0.0000  -0.0824  -0.2488    0.374
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.1925   0.0198   0.6644   0.6644   0.0066   0.0000  -0.0824  -0.2483    0.374
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.1919   0.0203   0.6625   0.6625   0.0067   0.0000  -0.0823  -0.2478    0.374
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.1913   0.0209   0.6604   0.6604   0.0069   0.0000  -0.0823  -0.2472    0.375
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.1906   0.0216   0.6581   0.6581   0.0071   0.0000  -0.0822  -0.2465    0.375
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.1899   0.0223   0.6555   0.6555   0.0073   0.0000  -0.0821  -0.2458    0.375
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.1892   0.0230   0.6532   0.6532   0.0074   0.0000  -0.0820  -0.2452    0.376
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.1887   0.0235   0.6512   0.6512   0.0075   0.0000  -0.0819  -0.2446    0.376
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.1879   0.0243   0.6487   0.6487   0.0077   0.0000  -0.0818  -0.2438    0.376
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.1867   0.0250   0.6457   0.6457   0.0080   0.0000  -0.0818  -0.2431    0.377
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.1853   0.0260   0.6432   0.6431   0.0080   0.0000  -0.0815  -0.2421    0.377
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.1837   0.0269   0.6406   0.6405   0.0082   0.0000  -0.0813  -0.2413    0.377
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.1816   0.0269   0.6390   0.6389   0.0083   0.0000  -0.0814  -0.2409    0.377
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.1793   0.0275   0.6366   0.6365   0.0085   0.0000  -0.0813  -0.2403    0.378
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.1767   0.0279   0.6340   0.6340   0.0087   0.0000  -0.0813  -0.2396    0.378
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.1738   0.0280   0.6326   0.6326   0.0088   0.0000  -0.0813  -0.2392    0.378
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.1707   0.0287   0.6302   0.6302   0.0089   0.0000  -0.0811  -0.2385    0.379
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.1671   0.0292   0.6287   0.6287   0.0089   0.0000  -0.0808  -0.2377    0.379
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.1631   0.0289   0.6278   0.6277   0.0090   0.0000  -0.0809  -0.2376    0.379
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.1587   0.0295   0.6254   0.6253   0.0091   0.0000  -0.0807  -0.2367    0.379
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.1539   0.0299   0.6236   0.6236   0.0091   0.0000  -0.0804  -0.2360    0.379
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.1486   0.0298   0.6221   0.6221   0.0091   0.0000  -0.0803  -0.2355    0.379
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.1427   0.0300   0.6195   0.6195   0.0093   0.0000  -0.0801  -0.2347    0.379
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.1362   0.0305   0.6170   0.6170   0.0092   0.0000  -0.0797  -0.2334    0.379
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.1290   0.0298   0.6148   0.6145   0.0093   0.0000  -0.0795  -0.2328    0.379
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.1210   0.0302   0.6117   0.6115   0.0094   0.0000  -0.0792  -0.2312    0.379
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.1120   0.0302   0.6074   0.6073   0.0092   0.0000  -0.0782  -0.2295    0.379
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.1016   0.0290   0.6033   0.6033   0.0094   0.0000  -0.0779  -0.2280    0.379
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.0896   0.0282   0.5977   0.5977   0.0093   0.0000  -0.0770  -0.2252    0.379
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.0754   0.0274   0.5901   0.5899   0.0088   0.0000  -0.0751  -0.2203    0.377
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.0574   0.0235   0.5774   0.5774   0.0077   0.0000  -0.0709  -0.2125    0.373
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.0295  -0.0416   0.7121   0.7119  -0.0093   0.0000  -0.0612  -0.2217    0.336
 ---------------------------------------------------------------
