 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   1.27655     Clsurf  =  -0.26295
     CYsurf  =  -0.01787     Cmsurf  =  -0.66332
     CDsurf  =   0.05173     Cnsurf  =  -0.10312
     CDisurf =   0.05173     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   2.55604     CDsurf  =   0.10358

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.7167   0.0637   2.6752   2.6752   0.0787   0.0000  -0.0681  -0.6860    0.275
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.7167   0.0638   2.6750   2.6750   0.0788   0.0000  -0.0681  -0.6859    0.275
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.7165   0.0639   2.6744   2.6744   0.0789   0.0000  -0.0681  -0.6858    0.275
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.7164   0.0641   2.6736   2.6736   0.0792   0.0000  -0.0681  -0.6856    0.275
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.7161   0.0644   2.6724   2.6724   0.0795   0.0000  -0.0681  -0.6854    0.275
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.7158   0.0647   2.6710   2.6710   0.0799   0.0000  -0.0681  -0.6851    0.275
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.7154   0.0651   2.6693   2.6693   0.0803   0.0000  -0.0680  -0.6847    0.275
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.7149   0.0656   2.6672   2.6672   0.0809   0.0000  -0.0680  -0.6843    0.275
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.7143   0.0662   2.6648   2.6648   0.0815   0.0000  -0.0680  -0.6838    0.276
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.7137   0.0669   2.6621   2.6621   0.0822   0.0000  -0.0679  -0.6832    0.276
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.7130   0.0676   2.6590   2.6590   0.0831   0.0000  -0.0679  -0.6825    0.276
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.7121   0.0684   2.6555   2.6555   0.0840   0.0000  -0.0678  -0.6817    0.276
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.7112   0.0694   2.6516   2.6516   0.0850   0.0000  -0.0678  -0.6809    0.276
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.7102   0.0704   2.6472   2.6472   0.0862   0.0000  -0.0677  -0.6799    0.276
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.7091   0.0715   2.6423   2.6423   0.0874   0.0000  -0.0676  -0.6789    0.276
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.7078   0.0728   2.6369   2.6369   0.0888   0.0000  -0.0675  -0.6777    0.276
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.7064   0.0742   2.6310   2.6310   0.0903   0.0000  -0.0674  -0.6764    0.276
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.7049   0.0757   2.6243   2.6243   0.0920   0.0000  -0.0673  -0.6749    0.276
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.7031   0.0775   2.6170   2.6170   0.0938   0.0000  -0.0671  -0.6733    0.276
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.7012   0.0793   2.6088   2.6088   0.0958   0.0000  -0.0670  -0.6715    0.276
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.6991   0.0814   2.5998   2.5998   0.0980   0.0000  -0.0668  -0.6695    0.276
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.6967   0.0837   2.5898   2.5898   0.1004   0.0000  -0.0666  -0.6672    0.276
