 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.46592     Clsurf  =  -0.10295
     CYsurf  =  -0.00136     Cmsurf  =  -0.28849
     CDsurf  =   0.00728     Cnsurf  =  -0.00923
     CDisurf =   0.00728     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.93291     CDsurf  =   0.01458

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.2804   0.0228   0.9715   0.9715   0.0110   0.0000  -0.0819  -0.3236    0.334
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.2804   0.0228   0.9714   0.9714   0.0111   0.0000  -0.0819  -0.3236    0.334
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.2804   0.0229   0.9712   0.9712   0.0111   0.0000  -0.0819  -0.3235    0.334
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.2803   0.0230   0.9710   0.9710   0.0111   0.0000  -0.0818  -0.3235    0.334
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.2802   0.0231   0.9706   0.9706   0.0112   0.0000  -0.0818  -0.3234    0.334
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.2801   0.0232   0.9702   0.9702   0.0112   0.0000  -0.0818  -0.3233    0.334
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.2799   0.0233   0.9696   0.9696   0.0113   0.0000  -0.0818  -0.3231    0.334
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.2797   0.0235   0.9690   0.9690   0.0114   0.0000  -0.0818  -0.3229    0.334
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.2795   0.0237   0.9682   0.9682   0.0114   0.0000  -0.0818  -0.3228    0.334
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.2793   0.0239   0.9674   0.9674   0.0115   0.0000  -0.0818  -0.3225    0.335
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.2790   0.0242   0.9664   0.9664   0.0117   0.0000  -0.0818  -0.3223    0.335
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.2787   0.0245   0.9653   0.9653   0.0118   0.0000  -0.0817  -0.3220    0.335
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.2783   0.0248   0.9641   0.9641   0.0119   0.0000  -0.0817  -0.3217    0.335
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.2779   0.0252   0.9627   0.9627   0.0121   0.0000  -0.0817  -0.3213    0.335
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.2775   0.0256   0.9612   0.9612   0.0123   0.0000  -0.0817  -0.3209    0.335
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.2770   0.0261   0.9595   0.9595   0.0125   0.0000  -0.0816  -0.3204    0.335
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.2765   0.0266   0.9576   0.9576   0.0127   0.0000  -0.0816  -0.3199    0.335
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.2759   0.0271   0.9556   0.9556   0.0129   0.0000  -0.0815  -0.3194    0.335
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.2752   0.0277   0.9533   0.9533   0.0132   0.0000  -0.0815  -0.3188    0.335
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.2745   0.0284   0.9507   0.9507   0.0134   0.0000  -0.0814  -0.3181    0.336
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.2737   0.0292   0.9479   0.9479   0.0138   0.0000  -0.0813  -0.3173    0.336
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.2728   0.0300   0.9447   0.9447   0.0141   0.0000  -0.0813  -0.3164    0.336
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.2718   0.0309   0.9413   0.9413   0.0145   0.0000  -0.0812  -0.3155    0.336
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.2707   0.0320   0.9374   0.9374   0.0148   0.0000  -0.0810  -0.3144    0.336
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.2698   0.0329   0.9341   0.9341   0.0152   0.0000  -0.0809  -0.3135    0.337
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.2689   0.0336   0.9312   0.9312   0.0154   0.0000  -0.0808  -0.3127    0.337
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.2679   0.0347   0.9273   0.9273   0.0158   0.0000  -0.0807  -0.3116    0.337
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.2661   0.0357   0.9229   0.9229   0.0164   0.0000  -0.0807  -0.3105    0.337
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.2641   0.0371   0.9192   0.9191   0.0165   0.0000  -0.0803  -0.3091    0.337
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.2617   0.0382   0.9155   0.9154   0.0167   0.0000  -0.0800  -0.3080    0.337
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.2588   0.0384   0.9131   0.9131   0.0171   0.0000  -0.0801  -0.3074    0.338
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.2555   0.0392   0.9096   0.9095   0.0174   0.0000  -0.0800  -0.3065    0.338
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.2518   0.0397   0.9059   0.9059   0.0179   0.0000  -0.0800  -0.3056    0.338
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.2477   0.0400   0.9039   0.9039   0.0180   0.0000  -0.0799  -0.3050    0.338
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.2431   0.0409   0.9004   0.9004   0.0183   0.0000  -0.0798  -0.3040    0.339
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.2381   0.0416   0.8983   0.8982   0.0182   0.0000  -0.0794  -0.3029    0.338
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.2323   0.0413   0.8970   0.8969   0.0183   0.0000  -0.0794  -0.3027    0.339
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.2261   0.0421   0.8936   0.8935   0.0186   0.0000  -0.0792  -0.3016    0.339
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.2193   0.0426   0.8910   0.8910   0.0185   0.0000  -0.0788  -0.3005    0.338
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.2117   0.0426   0.8890   0.8890   0.0186   0.0000  -0.0786  -0.2998    0.338
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.2034   0.0428   0.8854   0.8854   0.0189   0.0000  -0.0784  -0.2987    0.339
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.1942   0.0435   0.8820   0.8819   0.0188   0.0000  -0.0779  -0.2970    0.338
