 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.83401     Clsurf  =  -0.18075
     CYsurf  =  -0.00648     Cmsurf  =  -0.47202
     CDsurf  =   0.02298     Cnsurf  =  -0.03886
     CDisurf =   0.02298     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.66994     CDsurf  =   0.04602

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.4926   0.0411   1.7422   1.7422   0.0349   0.0000  -0.0776  -0.5022    0.295
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.4925   0.0412   1.7420   1.7420   0.0350   0.0000  -0.0776  -0.5022    0.295
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.4924   0.0412   1.7417   1.7417   0.0350   0.0000  -0.0776  -0.5021    0.295
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.4923   0.0414   1.7412   1.7412   0.0351   0.0000  -0.0776  -0.5020    0.295
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.4921   0.0416   1.7405   1.7405   0.0353   0.0000  -0.0776  -0.5018    0.295
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.4919   0.0418   1.7396   1.7396   0.0354   0.0000  -0.0776  -0.5016    0.295
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.4916   0.0420   1.7386   1.7386   0.0357   0.0000  -0.0775  -0.5014    0.295
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.4913   0.0424   1.7374   1.7374   0.0359   0.0000  -0.0775  -0.5011    0.295
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.4909   0.0427   1.7360   1.7360   0.0362   0.0000  -0.0775  -0.5007    0.295
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.4905   0.0432   1.7343   1.7343   0.0365   0.0000  -0.0775  -0.5003    0.295
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.4900   0.0436   1.7325   1.7325   0.0369   0.0000  -0.0774  -0.4999    0.295
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.4894   0.0442   1.7304   1.7304   0.0373   0.0000  -0.0774  -0.4993    0.295
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.4888   0.0448   1.7281   1.7281   0.0377   0.0000  -0.0774  -0.4988    0.295
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.4881   0.0454   1.7255   1.7255   0.0382   0.0000  -0.0773  -0.4981    0.295
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.4874   0.0462   1.7226   1.7226   0.0388   0.0000  -0.0772  -0.4974    0.295
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.4865   0.0470   1.7194   1.7194   0.0394   0.0000  -0.0772  -0.4966    0.295
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.4855   0.0479   1.7158   1.7158   0.0401   0.0000  -0.0771  -0.4957    0.295
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.4845   0.0489   1.7119   1.7119   0.0408   0.0000  -0.0770  -0.4947    0.295
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.4833   0.0500   1.7075   1.7075   0.0416   0.0000  -0.0769  -0.4936    0.295
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.4820   0.0512   1.7026   1.7026   0.0425   0.0000  -0.0768  -0.4923    0.295
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.4806   0.0525   1.6973   1.6973   0.0435   0.0000  -0.0767  -0.4910    0.295
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.4789   0.0540   1.6913   1.6913   0.0446   0.0000  -0.0766  -0.4894    0.295
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.4772   0.0557   1.6846   1.6846   0.0457   0.0000  -0.0764  -0.4877    0.295
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.4752   0.0575   1.6773   1.6773   0.0470   0.0000  -0.0762  -0.4858    0.295
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.4735   0.0591   1.6709   1.6709   0.0481   0.0000  -0.0760  -0.4842    0.295
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.4720   0.0603   1.6654   1.6654   0.0489   0.0000  -0.0759  -0.4827    0.296
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.4700   0.0622   1.6581   1.6581   0.0502   0.0000  -0.0756  -0.4808    0.296
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.4669   0.0640   1.6495   1.6495   0.0524   0.0000  -0.0757  -0.4789    0.296
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.4633   0.0664   1.6426   1.6423   0.0525   0.0000  -0.0750  -0.4764    0.296
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.4590   0.0684   1.6355   1.6354   0.0532   0.0000  -0.0746  -0.4744    0.296
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.4539   0.0688   1.6311   1.6310   0.0541   0.0000  -0.0747  -0.4734    0.296
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.4482   0.0702   1.6245   1.6244   0.0553   0.0000  -0.0745  -0.4718    0.296
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.4417   0.0712   1.6175   1.6175   0.0571   0.0000  -0.0746  -0.4703    0.296
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.4344   0.0717   1.6140   1.6140   0.0571   0.0000  -0.0744  -0.4692    0.296
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.4264   0.0733   1.6074   1.6074   0.0583   0.0000  -0.0742  -0.4675    0.296
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.4175   0.0745   1.6037   1.6036   0.0576   0.0000  -0.0736  -0.4656    0.296
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.4075   0.0742   1.6014   1.6013   0.0579   0.0000  -0.0735  -0.4653    0.296
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.3967   0.0755   1.5951   1.5950   0.0591   0.0000  -0.0733  -0.4633    0.296
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.3847   0.0764   1.5908   1.5908   0.0584   0.0000  -0.0725  -0.4615    0.296
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.3714   0.0764   1.5873   1.5873   0.0585   0.0000  -0.0722  -0.4604    0.296
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.3568   0.0768   1.5809   1.5808   0.0595   0.0000  -0.0720  -0.4586    0.296
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.3408   0.0779   1.5750   1.5748   0.0589   0.0000  -0.0711  -0.4558    0.295
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.3227   0.0766   1.5699   1.5693   0.0596   0.0000  -0.0707  -0.4546    0.295
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.3029   0.0775   1.5628   1.5623   0.0592   0.0000  -0.0700  -0.4511    0.295
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.2805   0.0775   1.5532   1.5529   0.0580   0.0000  -0.0681  -0.4474    0.294
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.2548   0.0750   1.5444   1.5444   0.0586   0.0000  -0.0676  -0.4443    0.294
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.2251   0.0730   1.5327   1.5327   0.0574   0.0000  -0.0658  -0.4389    0.293
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.1900   0.0710   1.5179   1.5173   0.0528   0.0000  -0.0619  -0.4289    0.291
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.1455   0.0616   1.4959   1.4958   0.0449   0.0000  -0.0545  -0.4149    0.286
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.0772  -0.0891   1.9376   1.9372  -0.0753   0.0000  -0.0384  -0.4676    0.270
 ---------------------------------------------------------------
