 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.60498     Clsurf  =  -0.13297
     CYsurf  =  -0.00286     Cmsurf  =  -0.35950
     CDsurf  =   0.01222     Cnsurf  =  -0.01803
     CDisurf =   0.01222     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.21135     CDsurf  =   0.02448

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.3623   0.0297   1.2622   1.2622   0.0186   0.0000  -0.0806  -0.3929    0.314
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.3623   0.0297   1.2621   1.2621   0.0186   0.0000  -0.0806  -0.3929    0.314
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.3622   0.0298   1.2619   1.2619   0.0186   0.0000  -0.0806  -0.3928    0.314
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.3621   0.0299   1.2615   1.2615   0.0187   0.0000  -0.0806  -0.3927    0.314
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.3620   0.0300   1.2611   1.2611   0.0187   0.0000  -0.0806  -0.3926    0.314
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.3618   0.0302   1.2605   1.2605   0.0188   0.0000  -0.0806  -0.3925    0.314
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.3616   0.0304   1.2598   1.2598   0.0189   0.0000  -0.0806  -0.3923    0.314
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.3614   0.0306   1.2589   1.2589   0.0191   0.0000  -0.0806  -0.3921    0.314
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.3611   0.0309   1.2579   1.2579   0.0192   0.0000  -0.0805  -0.3918    0.314
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.3608   0.0312   1.2568   1.2568   0.0194   0.0000  -0.0805  -0.3915    0.314
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.3604   0.0315   1.2555   1.2555   0.0196   0.0000  -0.0805  -0.3912    0.314
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.3600   0.0319   1.2540   1.2540   0.0198   0.0000  -0.0805  -0.3908    0.314
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.3595   0.0323   1.2524   1.2524   0.0201   0.0000  -0.0804  -0.3904    0.314
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.3590   0.0328   1.2506   1.2506   0.0203   0.0000  -0.0804  -0.3899    0.314
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.3585   0.0333   1.2486   1.2486   0.0206   0.0000  -0.0804  -0.3894    0.314
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.3578   0.0339   1.2463   1.2463   0.0209   0.0000  -0.0803  -0.3888    0.314
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.3571   0.0346   1.2439   1.2439   0.0213   0.0000  -0.0803  -0.3881    0.315
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.3564   0.0353   1.2411   1.2411   0.0217   0.0000  -0.0802  -0.3874    0.315
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.3555   0.0361   1.2380   1.2380   0.0221   0.0000  -0.0801  -0.3866    0.315
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.3546   0.0370   1.2346   1.2346   0.0226   0.0000  -0.0800  -0.3857    0.315
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.3535   0.0380   1.2309   1.2309   0.0231   0.0000  -0.0800  -0.3847    0.315
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.3523   0.0390   1.2267   1.2267   0.0237   0.0000  -0.0798  -0.3836    0.315
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.3510   0.0402   1.2221   1.2221   0.0243   0.0000  -0.0797  -0.3823    0.315
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.3496   0.0416   1.2170   1.2170   0.0250   0.0000  -0.0796  -0.3810    0.315
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.3484   0.0427   1.2125   1.2125   0.0255   0.0000  -0.0794  -0.3798    0.316
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.3473   0.0436   1.2086   1.2086   0.0260   0.0000  -0.0793  -0.3787    0.316
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.3458   0.0451   1.2036   1.2036   0.0266   0.0000  -0.0791  -0.3773    0.316
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.3436   0.0463   1.1976   1.1976   0.0277   0.0000  -0.0792  -0.3759    0.316
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.3410   0.0481   1.1928   1.1925   0.0278   0.0000  -0.0787  -0.3741    0.316
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.3378   0.0496   1.1878   1.1876   0.0282   0.0000  -0.0783  -0.3726    0.316
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.3341   0.0498   1.1846   1.1846   0.0287   0.0000  -0.0784  -0.3719    0.316
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.3298   0.0509   1.1800   1.1799   0.0293   0.0000  -0.0783  -0.3707    0.316
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.3251   0.0516   1.1752   1.1752   0.0302   0.0000  -0.0784  -0.3696    0.317
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.3197   0.0519   1.1726   1.1726   0.0303   0.0000  -0.0782  -0.3688    0.317
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.3138   0.0531   1.1679   1.1679   0.0309   0.0000  -0.0780  -0.3675    0.317
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.3073   0.0540   1.1652   1.1651   0.0306   0.0000  -0.0775  -0.3661    0.317
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.2999   0.0537   1.1635   1.1634   0.0308   0.0000  -0.0775  -0.3658    0.317
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.2919   0.0547   1.1591   1.1590   0.0314   0.0000  -0.0773  -0.3644    0.317
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.2831   0.0553   1.1559   1.1559   0.0311   0.0000  -0.0767  -0.3630    0.316
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.2733   0.0553   1.1532   1.1532   0.0312   0.0000  -0.0766  -0.3622    0.316
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.2626   0.0556   1.1486   1.1486   0.0317   0.0000  -0.0763  -0.3608    0.316
