 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.89359     Clsurf  =  -0.19273
     CYsurf  =  -0.00766     Cmsurf  =  -0.50009
     CDsurf  =   0.02628     Cnsurf  =  -0.04562
     CDisurf =   0.02628     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.78923     CDsurf  =   0.05263

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.5252   0.0441   1.8673   1.8673   0.0400   0.0000  -0.0766  -0.5294    0.291
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.5252   0.0442   1.8671   1.8671   0.0400   0.0000  -0.0766  -0.5294    0.291
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.5251   0.0443   1.8667   1.8667   0.0401   0.0000  -0.0766  -0.5293    0.291
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.5250   0.0444   1.8662   1.8662   0.0402   0.0000  -0.0766  -0.5291    0.291
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.5248   0.0446   1.8655   1.8655   0.0404   0.0000  -0.0766  -0.5290    0.291
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.5245   0.0448   1.8645   1.8645   0.0405   0.0000  -0.0766  -0.5287    0.291
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.5242   0.0451   1.8634   1.8634   0.0408   0.0000  -0.0766  -0.5285    0.291
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.5239   0.0454   1.8621   1.8621   0.0411   0.0000  -0.0765  -0.5282    0.291
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.5235   0.0458   1.8606   1.8606   0.0414   0.0000  -0.0765  -0.5278    0.291
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.5230   0.0463   1.8588   1.8588   0.0418   0.0000  -0.0765  -0.5273    0.291
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.5225   0.0468   1.8568   1.8568   0.0422   0.0000  -0.0764  -0.5269    0.291
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.5219   0.0474   1.8545   1.8545   0.0426   0.0000  -0.0764  -0.5263    0.291
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.5212   0.0480   1.8520   1.8520   0.0432   0.0000  -0.0764  -0.5257    0.291
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.5205   0.0487   1.8492   1.8492   0.0437   0.0000  -0.0763  -0.5250    0.291
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.5197   0.0495   1.8461   1.8461   0.0444   0.0000  -0.0762  -0.5242    0.291
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.5187   0.0504   1.8426   1.8426   0.0451   0.0000  -0.0762  -0.5234    0.291
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.5177   0.0514   1.8387   1.8387   0.0459   0.0000  -0.0761  -0.5224    0.291
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.5166   0.0524   1.8345   1.8345   0.0467   0.0000  -0.0760  -0.5213    0.291
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.5153   0.0536   1.8297   1.8297   0.0476   0.0000  -0.0759  -0.5202    0.291
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.5139   0.0549   1.8245   1.8245   0.0486   0.0000  -0.0758  -0.5188    0.292
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.5124   0.0564   1.8186   1.8186   0.0498   0.0000  -0.0757  -0.5174    0.292
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.5107   0.0580   1.8122   1.8122   0.0510   0.0000  -0.0755  -0.5157    0.292
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.5088   0.0597   1.8050   1.8050   0.0523   0.0000  -0.0753  -0.5139    0.292
