 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.85368     Clsurf  =  -0.18473
     CYsurf  =  -0.00686     Cmsurf  =  -0.48135
     CDsurf  =   0.02405     Cnsurf  =  -0.04103
     CDisurf =   0.02405     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.70931     CDsurf  =   0.04815

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.5034   0.0421   1.7834   1.7834   0.0366   0.0000  -0.0773  -0.5113    0.293
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.5034   0.0421   1.7833   1.7833   0.0366   0.0000  -0.0773  -0.5112    0.293
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.5033   0.0422   1.7829   1.7829   0.0367   0.0000  -0.0773  -0.5111    0.293
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.5032   0.0424   1.7824   1.7824   0.0368   0.0000  -0.0773  -0.5110    0.293
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.5030   0.0426   1.7817   1.7817   0.0369   0.0000  -0.0773  -0.5109    0.293
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.5027   0.0428   1.7808   1.7808   0.0371   0.0000  -0.0772  -0.5106    0.293
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.5025   0.0431   1.7798   1.7798   0.0373   0.0000  -0.0772  -0.5104    0.293
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.5021   0.0434   1.7785   1.7785   0.0376   0.0000  -0.0772  -0.5101    0.293
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.5017   0.0438   1.7771   1.7771   0.0379   0.0000  -0.0772  -0.5097    0.293
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.5013   0.0442   1.7754   1.7754   0.0382   0.0000  -0.0771  -0.5093    0.293
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.5008   0.0447   1.7735   1.7735   0.0386   0.0000  -0.0771  -0.5088    0.293
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.5002   0.0452   1.7714   1.7714   0.0390   0.0000  -0.0771  -0.5083    0.294
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.4996   0.0458   1.7690   1.7690   0.0395   0.0000  -0.0770  -0.5077    0.294
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.4989   0.0465   1.7663   1.7663   0.0400   0.0000  -0.0770  -0.5070    0.294
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.4981   0.0473   1.7633   1.7633   0.0406   0.0000  -0.0769  -0.5063    0.294
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.4972   0.0481   1.7600   1.7600   0.0412   0.0000  -0.0769  -0.5055    0.294
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.4962   0.0490   1.7564   1.7564   0.0420   0.0000  -0.0768  -0.5046    0.294
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.4951   0.0501   1.7523   1.7523   0.0427   0.0000  -0.0767  -0.5035    0.294
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.4939   0.0512   1.7478   1.7478   0.0436   0.0000  -0.0766  -0.5024    0.294
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.4926   0.0524   1.7428   1.7428   0.0445   0.0000  -0.0765  -0.5012    0.294
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.4911   0.0538   1.7373   1.7373   0.0455   0.0000  -0.0764  -0.4998    0.294
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.4895   0.0553   1.7312   1.7312   0.0466   0.0000  -0.0762  -0.4982    0.294
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.4877   0.0570   1.7243   1.7243   0.0478   0.0000  -0.0760  -0.4964    0.294
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.4856   0.0589   1.7168   1.7168   0.0492   0.0000  -0.0759  -0.4945    0.294
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.4839   0.0605   1.7103   1.7103   0.0503   0.0000  -0.0757  -0.4928    0.294
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.4823   0.0617   1.7046   1.7046   0.0512   0.0000  -0.0755  -0.4913    0.294
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.4803   0.0637   1.6971   1.6971   0.0525   0.0000  -0.0753  -0.4894    0.294
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.4772   0.0655   1.6883   1.6882   0.0548   0.0000  -0.0753  -0.4874    0.295
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.4735   0.0680   1.6812   1.6809   0.0549   0.0000  -0.0747  -0.4849    0.294
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.4691   0.0700   1.6739   1.6738   0.0557   0.0000  -0.0742  -0.4829    0.294
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.4639   0.0704   1.6694   1.6693   0.0566   0.0000  -0.0743  -0.4818    0.294
