 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   1.04831     Clsurf  =  -0.22268
     CYsurf  =  -0.01124     Cmsurf  =  -0.57006
     CDsurf  =   0.03575     Cnsurf  =  -0.06584
     CDisurf =   0.03575     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   2.09904     CDsurf  =   0.07158

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.6069   0.0520   2.1928   2.1928   0.0544   0.0000  -0.0736  -0.5969    0.284
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.6069   0.0520   2.1926   2.1926   0.0544   0.0000  -0.0736  -0.5968    0.284
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.6068   0.0521   2.1922   2.1922   0.0545   0.0000  -0.0736  -0.5967    0.284
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.6066   0.0523   2.1915   2.1915   0.0547   0.0000  -0.0736  -0.5966    0.284
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.6064   0.0525   2.1907   2.1907   0.0549   0.0000  -0.0736  -0.5963    0.284
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.6061   0.0528   2.1895   2.1895   0.0552   0.0000  -0.0736  -0.5961    0.284
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.6058   0.0531   2.1882   2.1882   0.0555   0.0000  -0.0736  -0.5958    0.284
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.6054   0.0535   2.1866   2.1866   0.0559   0.0000  -0.0735  -0.5954    0.284
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.6049   0.0540   2.1847   2.1847   0.0563   0.0000  -0.0735  -0.5950    0.284
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.6043   0.0545   2.1826   2.1826   0.0568   0.0000  -0.0735  -0.5945    0.284
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.6037   0.0551   2.1802   2.1802   0.0574   0.0000  -0.0734  -0.5939    0.284
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.6030   0.0558   2.1775   2.1775   0.0580   0.0000  -0.0734  -0.5933    0.284
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.6023   0.0566   2.1744   2.1744   0.0587   0.0000  -0.0733  -0.5925    0.284
