 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   2.24814     Clsurf  =  -0.29928
     CYsurf  =  -0.06985     Cmsurf  =  -0.72748
     CDsurf  =   0.10910     Cnsurf  =  -0.38991
     CDisurf =   0.10910     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   4.50145     CDsurf  =   0.21844

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.8159   0.1182   4.7800   4.7800   0.1662   0.0000  -0.0249  -0.7282    0.255
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.8159   0.1183   4.7793   4.7793   0.1663   0.0000  -0.0249  -0.7282    0.255
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.8157   0.1186   4.7779   4.7779   0.1667   0.0000  -0.0248  -0.7280    0.255
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.8155   0.1189   4.7758   4.7758   0.1671   0.0000  -0.0248  -0.7278    0.255
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.8152   0.1194   4.7730   4.7730   0.1678   0.0000  -0.0248  -0.7276    0.255
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.8148   0.1201   4.7695   4.7695   0.1686   0.0000  -0.0248  -0.7272    0.255
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.8143   0.1208   4.7652   4.7652   0.1696   0.0000  -0.0248  -0.7268    0.255
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.8138   0.1218   4.7601   4.7601   0.1707   0.0000  -0.0247  -0.7263    0.255
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.8132   0.1228   4.7542   4.7542   0.1721   0.0000  -0.0247  -0.7257    0.255
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.8124   0.1240   4.7474   4.7474   0.1736   0.0000  -0.0246  -0.7250    0.255
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.8116   0.1254   4.7397   4.7397   0.1754   0.0000  -0.0246  -0.7242    0.255
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.8107   0.1270   4.7311   4.7311   0.1773   0.0000  -0.0245  -0.7234    0.255
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.8096   0.1287   4.7214   4.7214   0.1795   0.0000  -0.0244  -0.7224    0.255
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.8084   0.1306   4.7107   4.7107   0.1819   0.0000  -0.0244  -0.7213    0.255
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.8071   0.1327   4.6987   4.6987   0.1845   0.0000  -0.0243  -0.7201    0.255
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.8057   0.1351   4.6855   4.6855   0.1874   0.0000  -0.0242  -0.7187    0.255
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.8041   0.1377   4.6708   4.6708   0.1906   0.0000  -0.0240  -0.7172    0.255
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.8023   0.1405   4.6547   4.6547   0.1941   0.0000  -0.0239  -0.7155    0.255
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.8003   0.1437   4.6366   4.6366   0.1980   0.0000  -0.0237  -0.7137    0.255
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.7981   0.1472   4.6168   4.6168   0.2022   0.0000  -0.0236  -0.7116    0.255
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.7957   0.1510   4.5950   4.5950   0.2068   0.0000  -0.0234  -0.7093    0.255
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.7929   0.1552   4.5707   4.5707   0.2119   0.0000  -0.0231  -0.7067    0.255
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.7899   0.1599   4.5437   4.5437   0.2175   0.0000  -0.0229  -0.7038    0.255
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.7866   0.1651   4.5140   4.5140   0.2237   0.0000  -0.0226  -0.7006    0.255
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.7836   0.1695   4.4883   4.4883   0.2289   0.0000  -0.0223  -0.6979    0.255
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.7811   0.1727   4.4665   4.4665   0.2329   0.0000  -0.0221  -0.6954    0.255
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.7777   0.1780   4.4364   4.4364   0.2394   0.0000  -0.0218  -0.6923    0.255
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.7726   0.1830   4.3954   4.3954   0.2512   0.0000  -0.0220  -0.6891    0.255
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.7665   0.1897   4.3755   4.3753   0.2506   0.0000  -0.0209  -0.6850    0.255
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.7594   0.1951   4.3508   4.3507   0.2538   0.0000  -0.0202  -0.6817    0.255
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.7508   0.1967   4.3333   4.3332   0.2576   0.0000  -0.0202  -0.6799    0.255
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.7413   0.2006   4.3059   4.3057   0.2636   0.0000  -0.0201  -0.6773    0.255
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.7306   0.2034   4.2729   4.2729   0.2734   0.0000  -0.0203  -0.6749    0.255
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.7185   0.2052   4.2646   4.2646   0.2722   0.0000  -0.0199  -0.6730    0.255
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.7053   0.2093   4.2368   4.2368   0.2788   0.0000  -0.0196  -0.6702    0.255
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.6906   0.2126   4.2321   4.2320   0.2743   0.0000  -0.0186  -0.6672    0.254
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.6742   0.2123   4.2248   4.2246   0.2752   0.0000  -0.0184  -0.6665    0.254
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.6562   0.2158   4.1983   4.1982   0.2814   0.0000  -0.0182  -0.6635    0.254
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.6364   0.2183   4.1928   4.1928   0.2769   0.0000  -0.0170  -0.6606    0.254
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.6145   0.2186   4.1830   4.1830   0.2770   0.0000  -0.0165  -0.6588    0.254
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.5904   0.2197   4.1577   4.1577   0.2825   0.0000  -0.0162  -0.6560    0.254
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.5640   0.2226   4.1472   4.1471   0.2781   0.0000  -0.0148  -0.6517    0.254
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.5343   0.2196   4.1280   4.1275   0.2819   0.0000  -0.0143  -0.6498    0.253
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.5016   0.2217   4.1134   4.1129   0.2785   0.0000  -0.0132  -0.6445    0.253
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.4647   0.2218   4.0970   4.0967   0.2717   0.0000  -0.0104  -0.6388    0.253
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.4224   0.2153   4.0721   4.0721   0.2741   0.0000  -0.0097  -0.6345    0.252
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.3734   0.2099   4.0516   4.0516   0.2670   0.0000  -0.0072  -0.6265    0.252
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.3156   0.2041   4.0478   4.0473   0.2412   0.0000  -0.0015  -0.6119    0.250
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.2423   0.1784   4.0488   4.0488   0.2031   0.0000   0.0083  -0.5932    0.248
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.1306  -0.2305   6.2137   6.2133  -0.3989   0.0000   0.0284  -0.7042    0.245
 ---------------------------------------------------------------
