 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.56866     Clsurf  =  -0.12518
     CYsurf  =  -0.00241     Cmsurf  =  -0.34112
     CDsurf  =   0.01081     Cnsurf  =  -0.01546
     CDisurf =   0.01081     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.13863     CDsurf  =   0.02165

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.3411   0.0279   1.1863   1.1863   0.0164   0.0000  -0.0810  -0.3750    0.318
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.3410   0.0279   1.1862   1.1862   0.0164   0.0000  -0.0810  -0.3750    0.318
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.3410   0.0280   1.1859   1.1859   0.0165   0.0000  -0.0810  -0.3749    0.318
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.3409   0.0281   1.1856   1.1856   0.0165   0.0000  -0.0810  -0.3748    0.318
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.3408   0.0282   1.1852   1.1852   0.0166   0.0000  -0.0810  -0.3747    0.318
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.3406   0.0283   1.1846   1.1846   0.0167   0.0000  -0.0810  -0.3746    0.318
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.3404   0.0285   1.1839   1.1839   0.0168   0.0000  -0.0809  -0.3744    0.318
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.3402   0.0287   1.1832   1.1832   0.0169   0.0000  -0.0809  -0.3742    0.318
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.3399   0.0290   1.1822   1.1822   0.0170   0.0000  -0.0809  -0.3740    0.318
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.3396   0.0293   1.1812   1.1812   0.0172   0.0000  -0.0809  -0.3737    0.318
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.3393   0.0296   1.1800   1.1800   0.0173   0.0000  -0.0809  -0.3734    0.319
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.3389   0.0300   1.1786   1.1786   0.0175   0.0000  -0.0808  -0.3730    0.319
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.3385   0.0304   1.1771   1.1771   0.0177   0.0000  -0.0808  -0.3726    0.319
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.3380   0.0308   1.1754   1.1754   0.0180   0.0000  -0.0808  -0.3722    0.319
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.3375   0.0313   1.1735   1.1735   0.0182   0.0000  -0.0807  -0.3717    0.319
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.3369   0.0319   1.1714   1.1714   0.0185   0.0000  -0.0807  -0.3711    0.319
