 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.631949     Ave. chord Cave =    0.255127

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.20037     Clsurf  =  -0.04380
     CYsurf  =  -0.00006     Cmsurf  =  -0.13840
     CDsurf  =   0.00137     Cnsurf  =  -0.00085
     CDisurf =   0.00137     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.40744     CDsurf  =   0.00279

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0229   0.0000   0.2900   0.0133   0.1228   0.0101   0.4235   0.4235   0.0021   0.0000  -0.0627  -0.1685    0.398
     2   0.0000   0.0688   0.0000   0.2900   0.0133   0.1228   0.0101   0.4234   0.4234   0.0021   0.0000  -0.0627  -0.1685    0.398
     3   0.0000   0.1146   0.0000   0.2900   0.0133   0.1228   0.0101   0.4234   0.4234   0.0021   0.0000  -0.0626  -0.1685    0.398
     4   0.0000   0.1604   0.0000   0.2900   0.0133   0.1227   0.0101   0.4233   0.4233   0.0021   0.0000  -0.0626  -0.1684    0.398
     5   0.0000   0.2063   0.0000   0.2900   0.0133   0.1227   0.0101   0.4232   0.4232   0.0022   0.0000  -0.0626  -0.1684    0.398
     6   0.0000   0.2521   0.0000   0.2900   0.0133   0.1226   0.0102   0.4230   0.4230   0.0022   0.0000  -0.0626  -0.1684    0.398
     7   0.0000   0.3025   0.0000   0.2900   0.0160   0.1226   0.0103   0.4228   0.4228   0.0022   0.0000  -0.0626  -0.1683    0.398
     8   0.0000   0.3575   0.0000   0.2900   0.0159   0.1225   0.0103   0.4225   0.4225   0.0022   0.0000  -0.0626  -0.1682    0.398
     9   0.0000   0.4125   0.0000   0.2900   0.0159   0.1224   0.0104   0.4222   0.4222   0.0022   0.0000  -0.0626  -0.1681    0.398
    10   0.0000   0.4675   0.0000   0.2900   0.0160   0.1223   0.0105   0.4218   0.4218   0.0022   0.0000  -0.0626  -0.1680    0.398
    11   0.0000   0.5225   0.0000   0.2900   0.0159   0.1222   0.0107   0.4213   0.4213   0.0023   0.0000  -0.0626  -0.1679    0.399
    12   0.0000   0.5730   0.0000   0.2900   0.0133   0.1220   0.0108   0.4209   0.4209   0.0023   0.0000  -0.0626  -0.1678    0.399
    13   0.0000   0.6190   0.0000   0.2900   0.0133   0.1219   0.0109   0.4204   0.4204   0.0023   0.0000  -0.0626  -0.1677    0.399
    14   0.0000   0.6650   0.0000   0.2900   0.0133   0.1217   0.0111   0.4199   0.4199   0.0023   0.0000  -0.0626  -0.1675    0.399
    15   0.0000   0.7110   0.0000   0.2900   0.0133   0.1216   0.0112   0.4193   0.4193   0.0024   0.0000  -0.0626  -0.1674    0.399
    16   0.0000   0.7570   0.0000   0.2900   0.0133   0.1214   0.0114   0.4186   0.4186   0.0024   0.0000  -0.0626  -0.1672    0.399
    17   0.0000   0.8030   0.0000   0.2900   0.0133   0.1212   0.0116   0.4179   0.4179   0.0024   0.0000  -0.0625  -0.1670    0.400
    18   0.0000   0.8535   0.0000   0.2900   0.0159   0.1209   0.0119   0.4171   0.4171   0.0025   0.0000  -0.0625  -0.1668    0.400
    19   0.0000   0.9085   0.0000   0.2900   0.0160   0.1206   0.0121   0.4160   0.4160   0.0025   0.0000  -0.0625  -0.1665    0.400
    20   0.0000   0.9635   0.0000   0.2900   0.0160   0.1203   0.0125   0.4149   0.4149   0.0026   0.0000  -0.0625  -0.1662    0.401
    21   0.0000   1.0185   0.0000   0.2900   0.0159   0.1199   0.0128   0.4136   0.4136   0.0026   0.0000  -0.0624  -0.1658    0.401
    22   0.0000   1.0735   0.0000   0.2900   0.0160   0.1195   0.0133   0.4122   0.4122   0.0027   0.0000  -0.0624  -0.1654    0.401
    23   0.0000   1.1239   0.0000   0.2899   0.0133   0.1191   0.0137   0.4108   0.4108   0.0028   0.0000  -0.0623  -0.1650    0.402
    24   0.0000   1.1697   0.0000   0.2897   0.0133   0.1186   0.0140   0.4094   0.4094   0.0029   0.0000  -0.0623  -0.1646    0.402
    25   0.0000   1.2156   0.0000   0.2896   0.0133   0.1181   0.0145   0.4078   0.4078   0.0029   0.0000  -0.0622  -0.1642    0.403
    26   0.0000   1.2614   0.0000   0.2894   0.0133   0.1175   0.0150   0.4061   0.4061   0.0030   0.0000  -0.0622  -0.1637    0.403
    27   0.0000   1.3072   0.0000   0.2893   0.0133   0.1169   0.0156   0.4041   0.4041   0.0031   0.0000  -0.0621  -0.1631    0.404
    28   0.0000   1.3531   0.0000   0.2891   0.0132   0.1161   0.0164   0.4018   0.4018   0.0032   0.0000  -0.0620  -0.1624    0.404
    29   0.0004   1.4035   0.0000   0.2876   0.0158   0.1151   0.0168   0.4004   0.4004   0.0032   0.0000  -0.0619  -0.1620    0.405
    30   0.0012   1.4585   0.0000   0.2848   0.0157   0.1138   0.0167   0.3997   0.3997   0.0033   0.0000  -0.0619  -0.1618    0.405
    31   0.0020   1.5135   0.0000   0.2820   0.0155   0.1123   0.0170   0.3984   0.3984   0.0033   0.0000  -0.0619  -0.1615    0.405
    32   0.0028   1.5685   0.0000   0.2792   0.0154   0.1107   0.0176   0.3966   0.3966   0.0034   0.0000  -0.0618  -0.1609    0.406
    33   0.0036   1.6235   0.0000   0.2764   0.0152   0.1089   0.0186   0.3942   0.3942   0.0035   0.0000  -0.0616  -0.1601    0.406
    34   0.0047   1.6740   0.0000   0.2723   0.0125   0.1069   0.0189   0.3927   0.3927   0.0035   0.0000  -0.0615  -0.1596    0.407
    35   0.0060   1.7200   0.0000   0.2670   0.0123   0.1047   0.0184   0.3923   0.3923   0.0035   0.0000  -0.0615  -0.1595    0.407
    36   0.0073   1.7660   0.0000   0.2617   0.0120   0.1024   0.0184   0.3914   0.3914   0.0036   0.0000  -0.0615  -0.1592    0.407
    37   0.0087   1.8120   0.0000   0.2563   0.0118   0.0999   0.0187   0.3899   0.3899   0.0036   0.0000  -0.0614  -0.1588    0.407
    38   0.0100   1.8580   0.0000   0.2510   0.0115   0.0973   0.0193   0.3876   0.3876   0.0037   0.0000  -0.0612  -0.1580    0.408
    39   0.0113   1.9040   0.0000   0.2457   0.0113   0.0944   0.0205   0.3842   0.3842   0.0038   0.0000  -0.0609  -0.1568    0.408
    40   0.0135   1.9545   0.0000   0.2371   0.0130   0.0907   0.0203   0.3827   0.3827   0.0038   0.0000  -0.0607  -0.1561    0.408
    41   0.0165   2.0095   0.0000   0.2253   0.0124   0.0862   0.0194   0.3828   0.3828   0.0038   0.0000  -0.0607  -0.1561    0.408
    42   0.0195   2.0645   0.0000   0.2135   0.0117   0.0813   0.0195   0.3808   0.3808   0.0038   0.0000  -0.0605  -0.1554    0.409
    43   0.0225   2.1195   0.0000   0.2017   0.0111   0.0759   0.0206   0.3762   0.3762   0.0039   0.0000  -0.0599  -0.1537    0.409
    44   0.0255   2.1745   0.0000   0.1899   0.0104   0.0697   0.0240   0.3672   0.3672   0.0040   0.0000  -0.0586  -0.1502    0.410
    45   0.0308   2.2249   0.0000   0.1687   0.0077   0.0617   0.0194   0.3658   0.3658   0.0036   0.0000  -0.0566  -0.1461    0.405
    46   0.0383   2.2708   0.0000   0.1380   0.0063   0.0526   0.0107   0.3815   0.3815   0.0028   0.0000  -0.0570  -0.1503    0.399
    47   0.0458   2.3166   0.0000   0.1073   0.0049   0.0430   0.0033   0.4005   0.4005   0.0019   0.0000  -0.0573  -0.1553    0.393
    48   0.0532   2.3624   0.0000   0.0767   0.0035   0.0326  -0.0053   0.4258   0.4258   0.0004   0.0000  -0.0576  -0.1618    0.385
    49   0.0607   2.4082   0.0000   0.0460   0.0021   0.0214  -0.0178   0.4659   0.4659  -0.0023   0.0000  -0.0580  -0.1721    0.374
    50   0.0682   2.4541   0.0000   0.0153   0.0007   0.0089  -0.0494   0.5785   0.5785  -0.0123   0.0000  -0.0592  -0.2010    0.352
 ---------------------------------------------------------------
