 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.631949     Ave. chord Cave =    0.255127

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.05190     Clsurf  =  -0.01133
     CYsurf  =   0.00008     Cmsurf  =  -0.05981
     CDsurf  =   0.00009     Cnsurf  =   0.00032
     CDisurf =   0.00009     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.10553     CDsurf  =   0.00019

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0229   0.0000   0.2900   0.0133   0.0317   0.0026   0.1093   0.1093   0.0001   0.0000  -0.0628  -0.0901    0.825
     2   0.0000   0.0688   0.0000   0.2900   0.0133   0.0317   0.0026   0.1093   0.1093   0.0001   0.0000  -0.0628  -0.0901    0.825
     3   0.0000   0.1146   0.0000   0.2900   0.0133   0.0317   0.0026   0.1092   0.1092   0.0001   0.0000  -0.0628  -0.0901    0.825
     4   0.0000   0.1604   0.0000   0.2900   0.0133   0.0317   0.0026   0.1092   0.1092   0.0001   0.0000  -0.0628  -0.0901    0.825
     5   0.0000   0.2063   0.0000   0.2900   0.0133   0.0317   0.0026   0.1092   0.1092   0.0001   0.0000  -0.0628  -0.0901    0.825
     6   0.0000   0.2521   0.0000   0.2900   0.0133   0.0316   0.0026   0.1092   0.1092   0.0001   0.0000  -0.0628  -0.0901    0.825
     7   0.0000   0.3025   0.0000   0.2900   0.0160   0.0316   0.0026   0.1091   0.1091   0.0001   0.0000  -0.0628  -0.0901    0.825
     8   0.0000   0.3575   0.0000   0.2900   0.0159   0.0316   0.0026   0.1091   0.1091   0.0001   0.0000  -0.0628  -0.0900    0.826
     9   0.0000   0.4125   0.0000   0.2900   0.0159   0.0316   0.0026   0.1090   0.1090   0.0001   0.0000  -0.0628  -0.0900    0.826
    10   0.0000   0.4675   0.0000   0.2900   0.0160   0.0316   0.0027   0.1089   0.1089   0.0001   0.0000  -0.0628  -0.0900    0.827
