 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.631949     Ave. chord Cave =    0.255127

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.50667     Clsurf  =  -0.10999
     CYsurf  =  -0.00220     Cmsurf  =  -0.29797
     CDsurf  =   0.00871     Cnsurf  =  -0.01320
     CDisurf =   0.00871     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.03025     CDsurf  =   0.01770

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0229   0.0000   0.2900   0.0133   0.3085   0.0256   1.0723   1.0723   0.0136   0.0000  -0.0612  -0.3271    0.307
     2   0.0000   0.0688   0.0000   0.2900   0.0133   0.3085   0.0256   1.0722   1.0722   0.0136   0.0000  -0.0612  -0.3271    0.307
     3   0.0000   0.1146   0.0000   0.2900   0.0133   0.3084   0.0257   1.0720   1.0720   0.0137   0.0000  -0.0612  -0.3271    0.307
     4   0.0000   0.1604   0.0000   0.2900   0.0133   0.3083   0.0257   1.0718   1.0718   0.0137   0.0000  -0.0612  -0.3270    0.307
     5   0.0000   0.2063   0.0000   0.2900   0.0133   0.3082   0.0258   1.0715   1.0715   0.0137   0.0000  -0.0612  -0.3269    0.307
     6   0.0000   0.2521   0.0000   0.2900   0.0133   0.3081   0.0259   1.0710   1.0710   0.0138   0.0000  -0.0612  -0.3268    0.307
     7   0.0000   0.3025   0.0000   0.2900   0.0160   0.3080   0.0261   1.0704   1.0704   0.0139   0.0000  -0.0612  -0.3266    0.307
     8   0.0000   0.3575   0.0000   0.2900   0.0159   0.3078   0.0263   1.0697   1.0697   0.0140   0.0000  -0.0611  -0.3264    0.307
     9   0.0000   0.4125   0.0000   0.2900   0.0159   0.3075   0.0265   1.0688   1.0688   0.0141   0.0000  -0.0611  -0.3262    0.307
    10   0.0000   0.4675   0.0000   0.2900   0.0160   0.3072   0.0268   1.0678   1.0678   0.0142   0.0000  -0.0611  -0.3259    0.307
    11   0.0000   0.5225   0.0000   0.2900   0.0159   0.3069   0.0271   1.0666   1.0666   0.0144   0.0000  -0.0611  -0.3256    0.307
    12   0.0000   0.5730   0.0000   0.2900   0.0133   0.3065   0.0275   1.0653   1.0653   0.0145   0.0000  -0.0611  -0.3253    0.307
    13   0.0000   0.6190   0.0000   0.2900   0.0133   0.3062   0.0278   1.0640   1.0640   0.0147   0.0000  -0.0610  -0.3250    0.307
    14   0.0000   0.6650   0.0000   0.2900   0.0133   0.3057   0.0282   1.0626   1.0626   0.0149   0.0000  -0.0610  -0.3246    0.307
    15   0.0000   0.7110   0.0000   0.2900   0.0133   0.3053   0.0286   1.0610   1.0610   0.0151   0.0000  -0.0610  -0.3242    0.307
    16   0.0000   0.7570   0.0000   0.2900   0.0133   0.3048   0.0291   1.0593   1.0593   0.0153   0.0000  -0.0609  -0.3237    0.308
    17   0.0000   0.8030   0.0000   0.2900   0.0133   0.3043   0.0296   1.0573   1.0573   0.0155   0.0000  -0.0609  -0.3232    0.308
    18   0.0000   0.8535   0.0000   0.2900   0.0159   0.3036   0.0302   1.0551   1.0551   0.0158   0.0000  -0.0608  -0.3226    0.308
    19   0.0000   0.9085   0.0000   0.2900   0.0160   0.3028   0.0309   1.0523   1.0523   0.0161   0.0000  -0.0608  -0.3218    0.308
    20   0.0000   0.9635   0.0000   0.2900   0.0160   0.3020   0.0317   1.0492   1.0492   0.0165   0.0000  -0.0607  -0.3210    0.308
    21   0.0000   1.0185   0.0000   0.2900   0.0159   0.3010   0.0326   1.0457   1.0457   0.0169   0.0000  -0.0606  -0.3201    0.308
    22   0.0000   1.0735   0.0000   0.2900   0.0160   0.2999   0.0337   1.0418   1.0418   0.0173   0.0000  -0.0605  -0.3190    0.308
    23   0.0000   1.1239   0.0000   0.2899   0.0133   0.2987   0.0347   1.0380   1.0380   0.0178   0.0000  -0.0604  -0.3180    0.308
    24   0.0000   1.1697   0.0000   0.2897   0.0133   0.2975   0.0356   1.0342   1.0342   0.0182   0.0000  -0.0603  -0.3170    0.308
    25   0.0000   1.2156   0.0000   0.2896   0.0133   0.2961   0.0366   1.0299   1.0299   0.0187   0.0000  -0.0602  -0.3158    0.308
    26   0.0000   1.2614   0.0000   0.2894   0.0133   0.2946   0.0378   1.0251   1.0251   0.0192   0.0000  -0.0601  -0.3145    0.309
    27   0.0000   1.3072   0.0000   0.2893   0.0133   0.2929   0.0392   1.0197   1.0197   0.0198   0.0000  -0.0599  -0.3131    0.309
    28   0.0000   1.3531   0.0000   0.2891   0.0132   0.2909   0.0410   1.0133   1.0133   0.0207   0.0000  -0.0598  -0.3114    0.309
    29   0.0004   1.4035   0.0000   0.2876   0.0158   0.2883   0.0418   1.0095   1.0095   0.0210   0.0000  -0.0596  -0.3103    0.309
    30   0.0012   1.4585   0.0000   0.2848   0.0157   0.2850   0.0421   1.0077   1.0077   0.0210   0.0000  -0.0595  -0.3097    0.309
    31   0.0020   1.5135   0.0000   0.2820   0.0155   0.2813   0.0429   1.0043   1.0043   0.0213   0.0000  -0.0594  -0.3087    0.309
    32   0.0028   1.5685   0.0000   0.2792   0.0154   0.2772   0.0442   0.9995   0.9995   0.0217   0.0000  -0.0592  -0.3073    0.309
    33   0.0036   1.6235   0.0000   0.2764   0.0152   0.2726   0.0462   0.9929   0.9929   0.0224   0.0000  -0.0589  -0.3054    0.309
    34   0.0047   1.6740   0.0000   0.2723   0.0125   0.2676   0.0470   0.9891   0.9891   0.0227   0.0000  -0.0587  -0.3042    0.309
    35   0.0060   1.7200   0.0000   0.2670   0.0123   0.2622   0.0463   0.9885   0.9885   0.0225   0.0000  -0.0586  -0.3040    0.309
    36   0.0073   1.7660   0.0000   0.2617   0.0120   0.2564   0.0465   0.9864   0.9864   0.0226   0.0000  -0.0585  -0.3034    0.309
    37   0.0087   1.8120   0.0000   0.2563   0.0118   0.2502   0.0471   0.9826   0.9826   0.0229   0.0000  -0.0583  -0.3022    0.309
    38   0.0100   1.8580   0.0000   0.2510   0.0115   0.2436   0.0484   0.9766   0.9766   0.0233   0.0000  -0.0580  -0.3004    0.309
    39   0.0113   1.9040   0.0000   0.2457   0.0113   0.2362   0.0507   0.9677   0.9677   0.0241   0.0000  -0.0575  -0.2978    0.309
    40   0.0135   1.9545   0.0000   0.2371   0.0130   0.2272   0.0505   0.9644   0.9644   0.0241   0.0000  -0.0571  -0.2962    0.309
    41   0.0165   2.0095   0.0000   0.2253   0.0124   0.2161   0.0491   0.9655   0.9655   0.0235   0.0000  -0.0569  -0.2963    0.309
    42   0.0195   2.0645   0.0000   0.2135   0.0117   0.2039   0.0494   0.9610   0.9610   0.0235   0.0000  -0.0564  -0.2947    0.309
    43   0.0225   2.1195   0.0000   0.2017   0.0111   0.1903   0.0515   0.9493   0.9493   0.0241   0.0000  -0.0555  -0.2909    0.308
    44   0.0255   2.1745   0.0000   0.1899   0.0104   0.1748   0.0574   0.9260   0.9260   0.0255   0.0000  -0.0537  -0.2834    0.308
    45   0.0308   2.2249   0.0000   0.1687   0.0077   0.1556   0.0492   0.9282   0.9282   0.0230   0.0000  -0.0508  -0.2777    0.305
    46   0.0383   2.2708   0.0000   0.1380   0.0063   0.1339   0.0313   0.9773   0.9773   0.0164   0.0000  -0.0508  -0.2895    0.302
    47   0.0458   2.3166   0.0000   0.1073   0.0049   0.1101   0.0137   1.0351   1.0351   0.0087   0.0000  -0.0513  -0.3038    0.300
    48   0.0532   2.3624   0.0000   0.0767   0.0035   0.0842  -0.0081   1.1096   1.1096  -0.0021   0.0000  -0.0520  -0.3223    0.297
    49   0.0607   2.4082   0.0000   0.0460   0.0021   0.0556  -0.0408   1.2241   1.2241  -0.0214   0.0000  -0.0531  -0.3507    0.293
    50   0.0682   2.4541   0.0000   0.0153   0.0007   0.0231  -0.1252   1.5341   1.5341  -0.0903   0.0000  -0.0566  -0.4275    0.287
 ---------------------------------------------------------------
