 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.39216     Clsurf  =  -0.08682
     CYsurf  =  -0.00077     Cmsurf  =  -0.25023
     CDsurf  =   0.00517     Cnsurf  =  -0.00571
     CDisurf =   0.00517     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.78522     CDsurf  =   0.01034

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.2365   0.0192   0.8174   0.8174   0.0078   0.0000  -0.0823  -0.2862    0.351
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.2364   0.0192   0.8173   0.8173   0.0078   0.0000  -0.0823  -0.2862    0.351
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.2364   0.0192   0.8172   0.8172   0.0079   0.0000  -0.0823  -0.2861    0.351
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.2363   0.0193   0.8170   0.8170   0.0079   0.0000  -0.0823  -0.2861    0.351
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.2362   0.0194   0.8167   0.8167   0.0079   0.0000  -0.0823  -0.2860    0.351
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.2361   0.0195   0.8163   0.8163   0.0079   0.0000  -0.0823  -0.2859    0.351
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.2360   0.0196   0.8159   0.8159   0.0080   0.0000  -0.0823  -0.2858    0.351
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.2359   0.0197   0.8153   0.8153   0.0080   0.0000  -0.0823  -0.2856    0.351
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.2357   0.0199   0.8147   0.8147   0.0081   0.0000  -0.0823  -0.2855    0.351
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.2355   0.0201   0.8140   0.8140   0.0082   0.0000  -0.0823  -0.2853    0.351
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.2352   0.0203   0.8132   0.8132   0.0083   0.0000  -0.0823  -0.2851    0.351
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.2350   0.0206   0.8123   0.8123   0.0084   0.0000  -0.0822  -0.2848    0.351
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.2347   0.0209   0.8113   0.8113   0.0085   0.0000  -0.0822  -0.2845    0.351
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.2344   0.0212   0.8101   0.8101   0.0086   0.0000  -0.0822  -0.2842    0.351
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.2340   0.0215   0.8089   0.8089   0.0087   0.0000  -0.0822  -0.2839    0.352
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.2336   0.0219   0.8075   0.8075   0.0088   0.0000  -0.0821  -0.2835    0.352
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.2332   0.0223   0.8059   0.8059   0.0090   0.0000  -0.0821  -0.2831    0.352
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.2327   0.0228   0.8042   0.8042   0.0092   0.0000  -0.0821  -0.2826    0.352
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.2321   0.0233   0.8023   0.8023   0.0093   0.0000  -0.0820  -0.2821    0.352
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.2315   0.0239   0.8001   0.8001   0.0095   0.0000  -0.0820  -0.2815    0.352
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.2308   0.0245   0.7978   0.7978   0.0098   0.0000  -0.0819  -0.2809    0.353
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.2301   0.0252   0.7952   0.7952   0.0100   0.0000  -0.0818  -0.2802    0.353
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.2293   0.0260   0.7923   0.7923   0.0102   0.0000  -0.0818  -0.2794    0.353
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.2283   0.0269   0.7891   0.7891   0.0105   0.0000  -0.0817  -0.2785    0.353
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.2276   0.0277   0.7864   0.7864   0.0107   0.0000  -0.0816  -0.2777    0.354
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.2269   0.0282   0.7840   0.7840   0.0109   0.0000  -0.0815  -0.2770    0.354
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.2259   0.0292   0.7808   0.7808   0.0112   0.0000  -0.0813  -0.2761    0.354
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.2245   0.0300   0.7771   0.7771   0.0116   0.0000  -0.0813  -0.2752    0.355
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.2228   0.0313   0.7741   0.7739   0.0117   0.0000  -0.0810  -0.2740    0.355
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.2208   0.0323   0.7709   0.7709   0.0119   0.0000  -0.0807  -0.2731    0.355
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.2183   0.0323   0.7689   0.7689   0.0121   0.0000  -0.0808  -0.2726    0.355
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.2156   0.0330   0.7660   0.7660   0.0123   0.0000  -0.0807  -0.2718    0.355
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.2125   0.0335   0.7630   0.7630   0.0127   0.0000  -0.0808  -0.2711    0.356
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.2089   0.0337   0.7613   0.7613   0.0128   0.0000  -0.0807  -0.2706    0.356
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.2051   0.0345   0.7584   0.7584   0.0130   0.0000  -0.0805  -0.2697    0.356
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.2008   0.0351   0.7566   0.7565   0.0129   0.0000  -0.0802  -0.2688    0.356
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.1960   0.0348   0.7554   0.7554   0.0130   0.0000  -0.0802  -0.2686    0.356
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.1908   0.0355   0.7526   0.7525   0.0132   0.0000  -0.0801  -0.2676    0.356
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.1850   0.0359   0.7504   0.7504   0.0131   0.0000  -0.0797  -0.2667    0.356
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.1786   0.0359   0.7486   0.7486   0.0132   0.0000  -0.0795  -0.2662    0.356
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.1715   0.0360   0.7456   0.7456   0.0134   0.0000  -0.0794  -0.2652    0.356
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.1638   0.0367   0.7427   0.7426   0.0133   0.0000  -0.0789  -0.2637    0.356
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.1551   0.0358   0.7401   0.7398   0.0135   0.0000  -0.0787  -0.2631    0.356
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.1455   0.0364   0.7365   0.7362   0.0135   0.0000  -0.0783  -0.2612    0.356
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.1347   0.0364   0.7315   0.7313   0.0133   0.0000  -0.0772  -0.2592    0.356
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.1222   0.0350   0.7267   0.7267   0.0135   0.0000  -0.0769  -0.2575    0.356
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.1078   0.0340   0.7203   0.7203   0.0133   0.0000  -0.0758  -0.2544    0.355
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.0909   0.0331   0.7117   0.7114   0.0125   0.0000  -0.0736  -0.2487    0.354
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.0693   0.0284   0.6976   0.6976   0.0108   0.0000  -0.0690  -0.2401    0.349
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.0359  -0.0478   0.8693   0.8691  -0.0143   0.0000  -0.0584  -0.2551    0.317
 ---------------------------------------------------------------
