 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.29323     Clsurf  =  -0.06502
     CYsurf  =  -0.00021     Cmsurf  =  -0.19844
     CDsurf  =   0.00289     Cnsurf  =  -0.00222
     CDisurf =   0.00289     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.58714     CDsurf  =   0.00579

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.1770   0.0143   0.6109   0.6109   0.0044   0.0000  -0.0828  -0.2354    0.386
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.1770   0.0143   0.6108   0.6108   0.0044   0.0000  -0.0828  -0.2354    0.386
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.1770   0.0143   0.6107   0.6107   0.0044   0.0000  -0.0828  -0.2354    0.386
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.1769   0.0144   0.6106   0.6106   0.0044   0.0000  -0.0828  -0.2353    0.386
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.1769   0.0145   0.6104   0.6104   0.0044   0.0000  -0.0828  -0.2353    0.386
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.1768   0.0145   0.6101   0.6101   0.0044   0.0000  -0.0828  -0.2352    0.386
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.1767   0.0146   0.6098   0.6098   0.0045   0.0000  -0.0828  -0.2351    0.386
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.1766   0.0147   0.6094   0.6094   0.0045   0.0000  -0.0828  -0.2350    0.386
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.1765   0.0149   0.6089   0.6089   0.0045   0.0000  -0.0828  -0.2349    0.386
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.1763   0.0150   0.6084   0.6084   0.0046   0.0000  -0.0828  -0.2347    0.386
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.1761   0.0152   0.6078   0.6078   0.0046   0.0000  -0.0827  -0.2346    0.386
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.1759   0.0154   0.6071   0.6071   0.0047   0.0000  -0.0827  -0.2344    0.386
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.1757   0.0156   0.6064   0.6064   0.0047   0.0000  -0.0827  -0.2342    0.386
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.1755   0.0158   0.6055   0.6055   0.0048   0.0000  -0.0827  -0.2340    0.387
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.1752   0.0161   0.6046   0.6046   0.0049   0.0000  -0.0827  -0.2337    0.387
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.1749   0.0163   0.6036   0.6036   0.0049   0.0000  -0.0827  -0.2335    0.387
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.1746   0.0167   0.6025   0.6025   0.0050   0.0000  -0.0826  -0.2331    0.387
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.1742   0.0170   0.6012   0.6012   0.0051   0.0000  -0.0826  -0.2328    0.387
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.1738   0.0174   0.5998   0.5998   0.0052   0.0000  -0.0826  -0.2324    0.388
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.1734   0.0178   0.5983   0.5983   0.0053   0.0000  -0.0825  -0.2320    0.388
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.1729   0.0183   0.5966   0.5966   0.0055   0.0000  -0.0825  -0.2315    0.388
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.1723   0.0188   0.5947   0.5947   0.0056   0.0000  -0.0824  -0.2310    0.389
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.1717   0.0194   0.5926   0.5926   0.0057   0.0000  -0.0824  -0.2304    0.389
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.1711   0.0201   0.5903   0.5903   0.0059   0.0000  -0.0823  -0.2298    0.389
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.1705   0.0207   0.5883   0.5883   0.0060   0.0000  -0.0822  -0.2292    0.390
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.1700   0.0211   0.5865   0.5865   0.0061   0.0000  -0.0821  -0.2287    0.390
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.1693   0.0219   0.5842   0.5842   0.0062   0.0000  -0.0820  -0.2280    0.390
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.1683   0.0225   0.5815   0.5815   0.0064   0.0000  -0.0820  -0.2273    0.391
    29   0.0005   1.3905   0.0000   0.2885   0.0147   0.1670   0.0235   0.5793   0.5792   0.0065   0.0000  -0.0817  -0.2264    0.391
    30   0.0010   1.4410   0.0000   0.2870   0.0144   0.1655   0.0242   0.5770   0.5770   0.0066   0.0000  -0.0815  -0.2257    0.391
    31   0.0015   1.4915   0.0000   0.2845   0.0145   0.1637   0.0243   0.5755   0.5755   0.0067   0.0000  -0.0816  -0.2254    0.392
    32   0.0020   1.5420   0.0000   0.2820   0.0141   0.1616   0.0248   0.5734   0.5733   0.0069   0.0000  -0.0815  -0.2248    0.392
    33   0.0025   1.5925   0.0000   0.2790   0.0142   0.1593   0.0251   0.5711   0.5711   0.0071   0.0000  -0.0815  -0.2242    0.393
    34   0.0035   1.6430   0.0000   0.2750   0.0137   0.1566   0.0253   0.5699   0.5699   0.0071   0.0000  -0.0815  -0.2239    0.393
    35   0.0045   1.6935   0.0000   0.2710   0.0138   0.1538   0.0259   0.5677   0.5677   0.0072   0.0000  -0.0814  -0.2232    0.393
    36   0.0060   1.7440   0.0000   0.2660   0.0133   0.1506   0.0263   0.5664   0.5663   0.0072   0.0000  -0.0811  -0.2225    0.393
    37   0.0075   1.7945   0.0000   0.2600   0.0133   0.1469   0.0261   0.5655   0.5654   0.0073   0.0000  -0.0811  -0.2224    0.393
    38   0.0090   1.8455   0.0000   0.2540   0.0130   0.1430   0.0266   0.5633   0.5633   0.0074   0.0000  -0.0810  -0.2216    0.394
    39   0.0110   1.8960   0.0000   0.2470   0.0124   0.1387   0.0270   0.5617   0.5617   0.0074   0.0000  -0.0807  -0.2209    0.394
    40   0.0130   1.9465   0.0000   0.2390   0.0122   0.1339   0.0269   0.5603   0.5603   0.0074   0.0000  -0.0806  -0.2205    0.394
    41   0.0150   1.9970   0.0000   0.2305   0.0115   0.1286   0.0270   0.5580   0.5580   0.0075   0.0000  -0.0804  -0.2197    0.394
    42   0.0175   2.0475   0.0000   0.2210   0.0113   0.1228   0.0275   0.5557   0.5557   0.0075   0.0000  -0.0801  -0.2185    0.394
    43   0.0200   2.0980   0.0000   0.2100   0.0105   0.1162   0.0268   0.5536   0.5534   0.0076   0.0000  -0.0799  -0.2180    0.394
    44   0.0230   2.1485   0.0000   0.1980   0.0101   0.1090   0.0272   0.5509   0.5506   0.0076   0.0000  -0.0796  -0.2165    0.394
    45   0.0265   2.1990   0.0000   0.1845   0.0092   0.1008   0.0272   0.5469   0.5468   0.0075   0.0000  -0.0787  -0.2150    0.394
    46   0.0300   2.2495   0.0000   0.1685   0.0086   0.0915   0.0261   0.5431   0.5431   0.0076   0.0000  -0.0784  -0.2135    0.394
    47   0.0345   2.3005   0.0000   0.1500   0.0077   0.0806   0.0253   0.5378   0.5378   0.0076   0.0000  -0.0775  -0.2109    0.394
    48   0.0405   2.3510   0.0000   0.1280   0.0064   0.0679   0.0247   0.5308   0.5306   0.0072   0.0000  -0.0757  -0.2063    0.393
    49   0.0480   2.4015   0.0000   0.0995   0.0051   0.0516   0.0211   0.5188   0.5188   0.0063   0.0000  -0.0718  -0.1990    0.388
    50   0.0620   2.4520   0.0000   0.0415   0.0021   0.0263  -0.0386   0.6356   0.6354  -0.0072   0.0000  -0.0625  -0.2053    0.348
 ---------------------------------------------------------------
