 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  1.2850       Cref = 0.25900       Bref =  4.9540    
  Xref =-0.65000E-01   Yref =  0.0000       Zref =  0.0000    

  Surface # 1     Wing                                    
     # Chordwise = 12   # Spanwise = 50     First strip =  1
     Surface area Ssurf =    0.641762     Ave. chord Cave =    0.259089

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.56204     Clsurf  =  -0.12376
     CYsurf  =  -0.00234     Cmsurf  =  -0.33775
     CDsurf  =   0.01057     Cnsurf  =  -0.01501
     CDisurf =   0.01057     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.12536     CDsurf  =   0.02116

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
     1   0.0000   0.0255   0.0000   0.2900   0.0148   0.3372   0.0276   1.1724   1.1724   0.0160   0.0000  -0.0810  -0.3717    0.319
     2   0.0000   0.0760   0.0000   0.2900   0.0145   0.3372   0.0276   1.1723   1.1723   0.0161   0.0000  -0.0810  -0.3717    0.319
     3   0.0000   0.1265   0.0000   0.2900   0.0148   0.3371   0.0276   1.1721   1.1721   0.0161   0.0000  -0.0810  -0.3716    0.319
     4   0.0000   0.1770   0.0000   0.2900   0.0145   0.3370   0.0277   1.1718   1.1718   0.0161   0.0000  -0.0810  -0.3716    0.319
     5   0.0000   0.2275   0.0000   0.2900   0.0148   0.3369   0.0279   1.1713   1.1713   0.0162   0.0000  -0.0810  -0.3714    0.319
     6   0.0000   0.2780   0.0000   0.2900   0.0145   0.3367   0.0280   1.1708   1.1708   0.0163   0.0000  -0.0810  -0.3713    0.319
     7   0.0000   0.3285   0.0000   0.2900   0.0148   0.3365   0.0282   1.1701   1.1701   0.0164   0.0000  -0.0810  -0.3711    0.319
     8   0.0000   0.3790   0.0000   0.2900   0.0145   0.3363   0.0284   1.1693   1.1693   0.0165   0.0000  -0.0810  -0.3709    0.319
     9   0.0000   0.4295   0.0000   0.2900   0.0148   0.3361   0.0286   1.1684   1.1684   0.0166   0.0000  -0.0810  -0.3707    0.319
    10   0.0000   0.4805   0.0000   0.2900   0.0148   0.3358   0.0289   1.1674   1.1674   0.0168   0.0000  -0.0810  -0.3704    0.319
    11   0.0000   0.5310   0.0000   0.2900   0.0145   0.3354   0.0292   1.1662   1.1662   0.0169   0.0000  -0.0809  -0.3701    0.319
    12   0.0000   0.5815   0.0000   0.2900   0.0148   0.3351   0.0296   1.1648   1.1648   0.0171   0.0000  -0.0809  -0.3697    0.319
    13   0.0000   0.6320   0.0000   0.2900   0.0145   0.3346   0.0300   1.1633   1.1633   0.0173   0.0000  -0.0809  -0.3694    0.320
    14   0.0000   0.6825   0.0000   0.2900   0.0148   0.3342   0.0305   1.1617   1.1617   0.0176   0.0000  -0.0808  -0.3689    0.320
    15   0.0000   0.7330   0.0000   0.2900   0.0145   0.3336   0.0309   1.1598   1.1598   0.0178   0.0000  -0.0808  -0.3684    0.320
    16   0.0000   0.7835   0.0000   0.2900   0.0148   0.3331   0.0315   1.1577   1.1577   0.0181   0.0000  -0.0808  -0.3679    0.320
    17   0.0000   0.8340   0.0000   0.2900   0.0145   0.3324   0.0321   1.1554   1.1554   0.0184   0.0000  -0.0807  -0.3673    0.320
    18   0.0000   0.8845   0.0000   0.2900   0.0148   0.3317   0.0328   1.1529   1.1529   0.0187   0.0000  -0.0807  -0.3666    0.320
    19   0.0000   0.9355   0.0000   0.2900   0.0148   0.3309   0.0335   1.1501   1.1501   0.0191   0.0000  -0.0806  -0.3658    0.320
    20   0.0000   0.9860   0.0000   0.2900   0.0145   0.3300   0.0343   1.1469   1.1469   0.0195   0.0000  -0.0805  -0.3650    0.320
    21   0.0000   1.0365   0.0000   0.2900   0.0148   0.3290   0.0352   1.1435   1.1435   0.0200   0.0000  -0.0804  -0.3641    0.320
    22   0.0000   1.0870   0.0000   0.2900   0.0145   0.3280   0.0362   1.1396   1.1396   0.0205   0.0000  -0.0803  -0.3630    0.320
    23   0.0000   1.1375   0.0000   0.2900   0.0148   0.3268   0.0374   1.1354   1.1354   0.0210   0.0000  -0.0802  -0.3619    0.321
    24   0.0000   1.1880   0.0000   0.2900   0.0145   0.3254   0.0386   1.1306   1.1306   0.0216   0.0000  -0.0801  -0.3606    0.321
    25   0.0000   1.2258   0.0000   0.2900   0.0074   0.3243   0.0397   1.1266   1.1266   0.0220   0.0000  -0.0799  -0.3595    0.321
    26   0.0000   1.2512   0.0000   0.2900   0.0074   0.3233   0.0405   1.1230   1.1230   0.0224   0.0000  -0.0798  -0.3585    0.321
    27   0.0000   1.2890   0.0000   0.2900   0.0145   0.3219   0.0418   1.1183   1.1183   0.0230   0.0000  -0.0796  -0.3572    0.321
    28   0.0000   1.3395   0.0000   0.2895   0.0148   0.3198   0.0430   1.1128   1.1128   0.0239   0.0000  -0.0797  -0.3559    0.322
