fs_v,in_lift,Cl_wing,Cd0_wing,Cm_wing,k_wing,Cd_wing,lift_wing,drag_wing,moment_wing,Cl_tail,Cd0_tail,Cm_tail,k_tail,Cd_tail,lift_tail,drag_tail,moment_tail,wing_cl_fin,fs_v_fin,Cl_fin,Cd0_fin,Cm_fin,k_fin,Cd_fin,lift_fin,drag_fin,moment_fin,fs_v_fuselage,re_fuselage,S_fuselage,c_fuselage,Cl_fuselage,Cd0_fuselage,Cd_fuselage,Cm_fuselage,lift_fuselage,drag_fuselage,moment_fuselage,lift,drag,moment,rpm,torque,power,solar_power,nrows,ncols,section
5.3061224489795915,49.050000000000004,1.039516377482932,0.02235754093643636,-0.05308524929214472,0.033847098392173765,0.05893252249858102,50.96012877517249,2.8890443677716364,-1.1971012206738936,-0.19369369369369369,0.008216504694654741,0.0030533743615893598,0.10831071485495605,0.012280024534091754,-1.8990861110760164,0.12040053339705434,0.011016840193228955,0,5.3061224489795915,0.0,0.012247631728082058,-0.0009900966744818245,0.15043154840966116,0.012247631728082058,0.0,0.06004146770301347,-0.0014884812051204357,5.3061224489795915,551775.8615129086,0.24268803248981152,1.5450000000000002,0,0.005008119449800618,0.005008119449800618,0,0,0.020959258478335154,0,49.061042664096476,3.0904456273500394,0,3000,0.1043947114015249,50.45625514040881,333,37,3,CLARKYB
15.408163265306122,49.050000000000004,0.14877626973741184,0.008716458453884017,-0.07705799371063779,0.033847098392173765,0.00946564293869006,61.50069923943103,3.9128797926423164,-14.65284370710422,-0.16366366366366367,0.010778986860110654,0.005177816976951569,0.10831071485495605,0.013680175443269788,-13.530961319527268,1.13101418252271,0.15753276565629232,0,15.408163265306122,0.0,0.009558879896910897,-0.004909908527605506,0.15043154840966116,0.009558879896910897,0.0,0.3951421813729818,-0.062242404546494934,15.408163265306122,1602272.2132394076,0.24268803248981152,1.5450000000000002,0,0.004100012758194162,0.004100012758194162,0,0,0.1446883787218233,0,47.969737919903764,5.583724535259831,0,3000,0.5477154345231217,264.7228900547047,333,37,3,CLARKYB
13.571428571428571,49.050000000000004,0.18238910399195976,0.008604753431284678,-0.07678451841602499,0.033847098392173765,0.009730703737903244,58.49175675675675,3.1206138067030076,-11.327322667660574,-0.1666666666666666,0.010937517479596452,0.004870290213810243,0.10831071485495605,0.013946148447789674,-10.689921615663916,0.894499402483708,0.1149551495536158,0,13.571428571428571,0.0,0.009188741341197489,-0.0046547381138366106,0.15043154840966116,0.009188741341197489,0.0,0.29468077405203513,-0.04577808273208815,13.571428571428571,1411272.8765618624,0.24268803248981152,1.5450000000000002,0,0.004195507229259106,0.004195507229259106,0,0,0.11486356816337576,0,47.80183514109284,4.4246575514021265,0,3000,0.38228332271703075,184.76591972888,333,37,3,CLARKYB
5.612244897959184,49.050000000000004,0.9386778747192882,0.01756413541097348,-0.06415352750813205,0.033847098392173765,0.04738736051915214,51.47951585488029,2.598845080796378,-1.6184386653887535,-0.2072072072072072,0.009327450788340816,0.0033347281736018906,0.10831071485495605,0.013977752562407186,-2.2727555418005,0.15331520088661327,0.013460342960026675,0,5.612244897959184,0.0,0.011878126974657533,-0.0012418813257061014,0.15043154840966116,0.011878126974657533,0.0,0.06514271214723442,-0.0020886445722902497,5.612244897959184,583609.0842924995,0.24268803248981152,1.5450000000000002,0,0.004953716114728055,0.004953716114728055,0,0,0.0231926856219838,0,49.20676031307979,2.8404956794522094,0,3000,0.10148710633420205,49.05094579901774,333,37,3,CLARKYB
12.959183673469388,49.050000000000004,0.19919552111923372,0.008570423949848902,-0.07666796302687452,0.033847098392173765,0.009913438080580508,58.247797014006935,2.8988399226252706,-10.312683560736778,-0.16816816816816815,0.010993238985127614,0.004769243107294486,0.10831071485495605,0.014056323707554023,-9.834985514371612,0.8220565256491844,0.10264249743536312,0,12.959183673469388,0.0,0.00883667611867885,-0.004645395515334444,0.15043154840966116,0.00883667611867885,0.0,0.2583978364308859,-0.04165711645625012,12.959183673469388,1347606.4310026807,0.24268803248981152,1.5450000000000002,0,0.004231002083181701,0.004231002083181701,0,0,0.10561977272177386,0,48.412811499635325,4.084914057427115,0,3000,0.3370083737625599,162.88354326318483,333,37,3,CLARKYB
6.224489795918368,49.050000000000004,0.7706137034465484,0.012994421343125782,-0.07411995214592736,0.033847098392173765,0.03309436773238924,51.986297901399944,2.232576000270672,-2.300091565868397,-0.21171171171171174,0.010766248118780224,0.00384724151490989,0.10831071485495605,0.01562093461165008,-2.856452737613109,0.21076047741885442,0.01910202584671089,0,6.224489795918368,0.0,0.011139117467808476,-0.0017454506281546571,0.15043154840966116,0.011139117467808476,0.0,0.0751454946168558,-0.0036109901605207817,6.224489795918368,647275.5298516813,0.24268803248981152,1.5450000000000002,0,0.004855421540817119,0.004855421540817119,0,0,0.027962832309358525,0,49.12984516378683,2.5464448046157404,0,3000,0.10090626920767964,48.77021446830774,333,37,3,CLARKYB
17.857142857142858,49.050000000000004,0.12356664404650088,0.008846874855660557,-0.07729901748675866,0.033847098392173765,0.009363676572219067,68.60722329472331,5.198942274486693,-19.74242043462211,-0.16216216216216217,0.010346586552566674,0.004631889282449662,0.10831071485495605,0.013194786504924906,-18.007279804779383,1.4652136441108103,0.18927993362690457,0,17.857142857142858,0.0,0.00904421686520916,-0.005583928504822528,0.15043154840966116,0.00904421686520916,0.0,0.5021570430963552,-0.09507689989976163,17.857142857142858,1856937.9954761348,0.24268803248981152,1.5450000000000002,0,0.00399278634847947,0.00399278634847947,0,0,0.1892547188323426,0,50.599943489943925,7.355567680526201,0,3000,0.8361963968590943,404.1520703585824,333,37,3,CLARKYB
5.918367346938775,49.050000000000004,0.8462425805192814,0.014741520950325113,-0.07068999902528665,0.033847098392173765,0.0389803252291445,51.611128433723174,2.377354458523182,-1.9831898361343752,-0.21171171171171174,0.01014558247304521,0.003594004294886016,0.10831071485495605,0.015000268965915067,-2.582399088774656,0.1829690034422925,0.01613261935078904,0,5.918367346938775,0.0,0.011508622221233005,-0.0014936659769303794,0.15043154840966116,0.011508622221233005,0.0,0.0701894460558551,-0.002793627787874612,5.918367346938775,615442.3070720903,0.24268803248981152,1.5450000000000002,0,0.004902955794832771,0.004902955794832771,0,0,0.02552751336984149,0,49.028729344948516,2.6560404213911712,0,3000,0.10007295429691658,48.3674550834185,333,37,3,CLARKYB
12.653061224489797,49.050000000000004,0.2075987296828707,0.008635671762304094,-0.07684548154472873,0.033847098392173765,0.010094388033393915,57.87094251269179,2.8139466482946602,-9.85398806509626,-0.16966966966966968,0.011027468470298767,0.004717634464025637,0.10831071485495605,0.014145495321435792,-9.459541216461535,0.7886494756599722,0.09679166612170814,0,12.653061224489797,0.0,0.00866064350741953,-0.004640724216083359,0.15043154840966116,0.00866064350741953,0.0,0.24142710473538503,-0.039672374674860754,12.653061224489797,1315773.2082230898,0.24268803248981152,1.5450000000000002,0,0.004249547392002704,0.004249547392002704,0,0,0.10113013682629318,0,48.41140129623025,3.945153365516311,0,3000,0.31778955821557525,153.59466791963033,333,37,3,CLARKYB
13.26530612244898,49.050000000000004,0.19079231255559673,0.00858601809725744,-0.07672458406869766,0.033847098392173765,0.009818110239831963,58.45747736491177,3.008202738482659,-10.813631666641458,-0.1666666666666666,0.010958338844785977,0.0048219033326539155,0.10831071485495605,0.013966969812979199,-10.21310844619369,0.8558770641880213,0.10873654061083357,0,13.26530612244898,0.0,0.00901270872993817,-0.004650066814585527,0.15043154840966116,0.00901270872993817,0.0,0.2761433149584455,-0.043692305726655785,13.26530612244898,1379439.6537822715,0.24268803248981152,1.5450000000000002,0,0.004212998001821253,0.004212998001821253,0,0,0.11019769368270135,0,48.24436891871808,4.250420811311827,0,3000,0.3589461743033567,173.48656372701333,333,37,3,CLARKYB
