fs_v,in_lift,Cl_wing,Cd0_wing,Cm_wing,k_wing,Cd_wing,lift_wing,drag_wing,moment_wing,Cl_tail,Cd0_tail,Cm_tail,k_tail,Cd_tail,lift_tail,drag_tail,moment_tail,wing_cl_fin,fs_v_fin,Cl_fin,Cd0_fin,Cm_fin,k_fin,Cd_fin,lift_fin,drag_fin,moment_fin,fs_v_fuselage,re_fuselage,S_fuselage,c_fuselage,Cl_fuselage,Cd0_fuselage,Cd_fuselage,Cm_fuselage,lift_fuselage,drag_fuselage,moment_fuselage,lift,drag,moment,rpm,torque,power,solar_power,nrows,ncols,section
5.3061224489795915,49.050000000000004,1.3239078209340485,0.05821242731668544,0.003158763289792352,0.022736420441699334,0.09806327713343027,49.72427929804023,3.68313088264981,0.03915090192803718,-0.10210210210210212,0.00668468449507688,0.0015279441383549619,0.07275654541343787,0.007443159785664172,-0.766964793403824,0.05591110652721851,0.0030300664215297647,0,5.3061224489795915,0.0,0.012804462007535091,-0.0006106663250645838,0.10105075751866374,0.012804462007535091,0.0,0.04809191660146082,-0.0005045885622519491,5.3061224489795915,589275.1919069898,0.25918139392115797,1.6500000000000001,0,0.004944427544454235,0.004944427544454235,0,0,0.022099004604561486,0,48.95731450463641,3.809232910383051,0,3000,0.12867521978751445,62.19155772053959,240,40,2,CLARKYB
15.408163265306122,49.050000000000004,0.1832197145568444,0.009169211574303652,-0.07848238091310612,0.022736420441699334,0.009932461017314959,58.027005461313045,3.1456820631450095,-8.20245896446959,-0.11861861861861867,0.010445506520157721,0.004854467680688369,0.07275654541343787,0.01146921852027781,-7.513474461025317,0.7264768502918637,0.08117709270675957,0,15.408163265306122,0.0,0.007740936893521203,-0.004616318369996177,0.10105075751866374,0.007740936893521203,0.0,0.24516105621192535,-0.032164469321035026,15.408163265306122,1711164.4995760664,0.25918139392115797,1.6500000000000001,0,0.004051728737846902,0.004051728737846902,0,0,0.15270183795026476,0,50.51353100028773,4.270021807599064,0,3000,0.4188524765152112,202.44059433201213,240,40,2,CLARKYB
13.571428571428571,49.050000000000004,0.2270923340328907,0.009447349853778049,-0.07913934124766431,0.022736420441699334,0.010619888159367768,55.79686753079609,2.6093196643718097,-6.4167292499278235,-0.12312312312312311,0.010352567482260409,0.005052202811438255,0.07275654541343787,0.011455506031981201,-6.050300746729571,0.5629264019736707,0.0655423551333748,0,13.571428571428571,0.0,0.0069832313059267435,-0.004596211473219774,0.10105075751866374,0.0069832313059267435,0.0,0.17157885746036203,-0.024844486643515518,13.571428571428571,1507184.6254544163,0.25918139392115797,1.6500000000000001,0,0.004145659372528918,0.004145659372528918,0,0,0.12121235955459757,0,49.74656678406652,3.46503728336044,0,3000,0.2993736691784572,144.69386457988648,240,40,2,CLARKYB
5.612244897959184,49.050000000000004,1.1922899625059096,0.03740670108431504,-0.026620719644984036,0.022736420441699334,0.06972778130974919,50.09695495683106,2.929781873003865,-0.3691162565490208,-0.13213213213213215,0.005775993774052332,0.0017109313671853478,0.07275654541343787,0.00704624304963797,-1.1103704098726177,0.059212998812920505,0.0037957355917641344,0,5.612244897959184,0.0,0.012804462007535091,-0.0006106663250645838,0.10105075751866374,0.012804462007535091,0.0,0.053801053150672705,-0.0005644897931997582,5.612244897959184,623271.8375939315,0.25918139392115797,1.6500000000000001,0,0.004890979899174561,0.004890979899174561,0,0,0.02445520259190197,0,48.98658454695845,3.06725112755936,0,3000,0.10958877480016081,52.96665997355253,240,40,2,CLARKYB
12.959183673469388,49.050000000000004,0.24902864377091385,0.009750700845758693,-0.07944480711540595,0.022736420441699334,0.011160705994114574,55.79057114903325,2.5003636224710344,-5.873418663426127,-0.12462462462462463,0.010342790053898663,0.0051206087673539725,0.07275654541343787,0.011472793573979945,-5.583999400035095,0.5140562920594111,0.06057131776246312,0,12.959183673469388,0.0,0.0074306820801782695,-0.0042724197726881664,0.10105075751866374,0.0074306820801782695,0.0,0.16647161186060008,-0.0210575626375386,12.959183673469388,1439191.334080533,0.25918139392115797,1.6500000000000001,0,0.004180569449992654,0.004180569449992654,0,0,0.11145328987125061,0,50.20657174899815,3.292344816262296,0,3000,0.27162083627605116,131.28031135488587,240,40,2,CLARKYB
6.224489795918368,49.050000000000004,0.9838950199946894,0.021412710334186454,-0.05717110699342243,0.022736420441699334,0.04342268873670588,50.85252179084541,2.244297593062674,-0.9751114892194516,-0.15465465465465467,0.0061110188172924925,0.002200679654472568,0.07275654541343787,0.007851214396410264,-1.5986622629564577,0.08115785588186168,0.0060055734527990345,0,6.224489795918368,0.0,0.012804462007535091,-0.0006106663250645838,0.10105075751866374,0.012804462007535091,0.0,0.0661797417433564,-0.0006943690976847273,6.224489795918368,691265.128967815,0.25918139392115797,1.6500000000000001,0,0.004794401844987088,0.004794401844987088,0,0,0.029487917975600905,0,49.25385952788895,2.421123108663493,0,3000,0.09594022998059784,46.3700187216556,240,40,2,CLARKYB
17.857142857142858,49.050000000000004,0.1393470950807981,0.00879600743863779,-0.077252236942736,0.022736420441699334,0.009237494449675901,59.275889409817985,3.929473370832038,-10.844390884774143,-0.11261261261261257,0.010485006620493014,0.004860096547473401,0.07275654541343787,0.011407676064600608,-9.580698854906714,0.9705263600022804,0.10915885682401308,0,17.857142857142858,0.0,0.008751211010313821,-0.004643127565698049,0.10105075751866374,0.008751211010313821,0.0,0.37226166483668943,-0.04345236871058576,17.857142857142858,1983137.6650716003,0.25918139392115797,1.6500000000000001,0,0.0039462417023467975,0.0039462417023467975,0,0,0.19976057851974013,0,49.69519055491127,5.472021974190748,0,3000,0.6220709613570924,300.6605480324587,240,40,2,CLARKYB
5.918367346938775,49.050000000000004,1.0826084138157939,0.02702161146882665,-0.04501909525533647,0.022736420441699334,0.05366962791191272,50.586129015312686,2.507775375758156,-0.6941778499532106,-0.14714714714714716,0.00582469498338318,0.001973058446254532,0.07275654541343787,0.007400040288487062,-1.375124093777331,0.06915508654371352,0.00486781340152548,0,5.918367346938775,0.0,0.012804462007535091,-0.0006106663250645838,0.10105075751866374,0.012804462007535091,0.0,0.05983032819797122,-0.0006277499716773508,5.918367346938775,657268.4832808732,0.25918139392115797,1.6500000000000001,0,0.004841107653961203,0.004841107653961203,0,0,0.026918492548059305,0,49.211004921535356,2.6636792830479,0,3000,0.10036076748202385,48.50656151233223,240,40,2,CLARKYB
12.653061224489797,49.050000000000004,0.2599967986399254,0.009912740457031272,-0.07959415130839204,0.022736420441699334,0.011449684629639472,55.52843492388683,2.4453496011559395,-5.609737360391272,-0.12612612612612617,0.010366735426963225,0.005156804550507561,0.07275654541343787,0.011524131977651793,-5.387440478831388,0.49224991686267194,0.058151647922237044,0,12.653061224489797,0.0,0.007695761577200212,-0.004091791653331619,0.10105075751866374,0.007695761577200212,0.0,0.16436109912304464,-0.019225764817564266,12.653061224489797,1405194.688393591,0.25918139392115797,1.6500000000000001,0,0.004198808475412113,0.004198808475412113,0,0,0.106713519488868,0,50.14099444505544,3.208674136630524,0,3000,0.25846476470354107,124.92169323145524,240,40,2,CLARKYB
13.26530612244898,49.050000000000004,0.23806048890190226,0.00958686047861316,-0.07928439711640517,0.022736420441699334,0.010875397004629547,55.88279095421952,2.5529122457792357,-6.141754246746644,-0.12312312312312311,0.010324447798489018,0.005084974571815348,0.07275654541343787,0.011427386348209811,-5.78043318558029,0.5364974636452644,0.06302509004427254,0,13.26530612244898,0.0,0.007165602583156329,-0.004453047892044712,0.10105075751866374,0.007165602583156329,0.0,0.16820677511947293,-0.022996980319492367,13.26530612244898,1473187.9797674743,0.25918139392115797,1.6500000000000001,0,0.00416286222134895,0.00416286222134895,0,0,0.11628635288240927,0,50.10235776863923,3.3739028374263826,0,3000,0.2849246156386262,137.71031989495438,240,40,2,CLARKYB
